"iso","scope","gender","quintile","population","year_survey","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house__pop","access_water_piped_plot__pop","water_trucked__pop","water_on_premises__pop","water_distr__pop","consume_distr__pop","consume_other_max__pop","consume_other_min__pop","consume_bottled__pop","water_dist_daily__pop","water_dist_continuity_jmp__pop","improved_w_access_min__pop","improved_w_access_max__pop","access_water_piped_house_daily__pop","access_water_piped_plot_daily__pop","treat_water__pop","water_meter__pop","access_san_exclusive__pop","access_sewer__pop","access_septic__pop","access_latrine_min__pop","access_latrine_max__pop","access_sewer_exclusive__pop","access_septic_exclusive__pop","access_latrine_exclusive_min__pop","access_latrine_exclusive_max__pop","improved_san_min__pop","improved_san_max__pop","improved_san_min_exclusive__pop","improved_san_max_exclusive__pop","access_latrines_unimproved_min__pop","access_latrines_unimproved_max__pop","access_latrines_unimproved_exclusive_min__pop","no_sanitation_access__pop","access_water_piped_house__hh","access_water_piped_plot__hh","water_trucked__hh","water_on_premises__hh","water_distr__hh","consume_distr__hh","consume_other_max__hh","consume_other_min__hh","consume_bottled__hh","water_dist_daily__hh","water_dist_continuity_jmp__hh","improved_w_access_min__hh","improved_w_access_max__hh","access_water_piped_house_daily__hh","access_water_piped_plot_daily__hh","treat_water__hh","water_meter__hh","access_san_exclusive__hh","access_sewer__hh","access_septic__hh","access_latrine_min__hh","access_latrine_max__hh","access_sewer_exclusive__hh","access_septic_exclusive__hh","access_latrine_exclusive_min__hh","access_latrine_exclusive_max__hh","improved_san_min__hh","improved_san_max__hh","improved_san_min_exclusive__hh","improved_san_max_exclusive__hh","access_latrines_unimproved_min__hh","access_latrines_unimproved_max__hh","access_latrines_unimproved_exclusive_min__hh","no_sanitation_access__hh"
"COL","urban","female","1",48258494,2018,0.048554767801213,109161.976125534,176000,640834.326913852,2550000,NA,0.922653884422322,0.0128821000362877,0.93553598445861,0.952984686722884,0.909347817993905,0.0906521820060952,0.0888608985420215,0.0205126079446398,0.633128558300968,NA,0.998208716535926,1,NA,0.631338828016235,NA,NA,0.893232969249744,0.809978762056093,0.0833684300229653,0,0.0798375977749707,0.738261854686339,0.0745333547246837,0,0.0738908840178114,0.893347192079059,0.973184789854029,0.812795209411023,0.886686093428835,0.0268152101459706,0.106652807920941,0.113313906571165,0.0202620493430195,NA,0.92812446948707,0.00974930256626875,0.937873772053339,0.950928200202647,0.912743419359561,0.0872565806404392,0.0855763284673726,0.0199746682373199,0.649584198784629,NA,0.998319747826933,1,NA,0.646782366667735,NA,NA,0.881602716562159,0.814015789357016,0.0793363876588066,0,0.0777592186297832,0.734864623884729,0.0681307144597407,0,0.0702359372646729,0.893352177015823,0.971111395645606,0.80299533834447,0.873231275609143,0.0288886043543939,0.106647822984177,0.126768724390857,0.0204870665173109
"COL","urban","female","2",48258494,2018,0.05185929757462,238432.770354806,305555.552083333,1375613.94401661,4700000,NA,0.931436739373442,0.00971825621057932,0.941154995584021,0.954493859509836,0.922239523479537,0.0777604765204631,0.074188374763458,0.0237073210284125,0.685946187398021,NA,0.996427898242995,1,NA,0.679809131607702,NA,NA,0.952911795807584,0.851287843882127,0.0890701690800287,0,0.0279259381189257,0.812374077767993,0.086078445949272,0,0.0278009914735798,0.940358012962156,0.968283951081081,0.898452523717265,0.926253515190845,0.0317160489189185,0.0596419870378442,0.0737464848091548,0.00505776830217932,NA,0.933886308998996,0.00998412786773636,0.943870436866733,0.957713819739259,0.925092111483581,0.074907888516419,0.0709851922355096,0.0229584761138343,0.698970706925344,NA,0.996077303719091,1,NA,0.691962815698497,NA,NA,0.943707249494979,0.867460098378062,0.0829512426113324,0,0.0255408400957246,0.820563261982463,0.0781328852546468,0,0.0253053204803495,0.950411340989394,0.975952181085119,0.89869614723711,0.92400146771746,0.0240478189148813,0.0495886590106059,0.0759985322825402,0.00434203713736182
"COL","urban","female","3",48258494,2018,0.0639247239710731,391990.971100756,494777.78125,2078831.32579453,6978372.6484375,NA,0.965464478803755,0.00727408315358034,0.972738561957335,0.977832313311821,0.952893768418072,0.0471062315819283,0.0460110809134761,0.0153824301943694,0.803923447101867,NA,0.998904849331548,1,NA,0.799805318113648,NA,NA,0.960647288360668,0.927698868509301,0.028908686101535,0,0.0357999126583251,0.896116286021503,0.0285571539493141,0,0.0318536833506259,0.956607554610836,0.992407467269161,0.924673439970817,0.956527123321443,0.00759253273083906,0.0433924453891642,0.0434728766785572,0.00320011153531826,NA,0.964629420672909,0.00661875756906105,0.97124817824197,0.97845392297162,0.953515989851931,0.0464840101480692,0.0445668423249452,0.0164298411512802,0.79996305197315,NA,0.998082832176876,1,NA,0.794750227910663,NA,NA,0.947160569539241,0.928963699944214,0.0302666106830546,0,0.0319445303705312,0.88579243886448,0.0296616925610331,0,0.0271169651103495,0.959230310627269,0.9911748409978,0.915454131425513,0.942571096535863,0.00882515900220013,0.0407696893727313,0.0574289034641372,0.00399659118221051
"COL","urban","female","4",48258494,2018,0.0592663181079122,637364.296800324,845007.333333333,2833777.88445243,10471095.875,NA,0.963670461480077,0.000547883674382567,0.964218345154459,0.986565173604742,0.962329673739887,0.0376703262601133,0.0324290414650777,0.0214254249301494,0.864402080417399,NA,0.994758715204964,1,NA,0.858971700943081,NA,NA,0.966068314896728,0.966769715843977,0.0193245238040528,0,0.00971189810294069,0.934889741052204,0.01738842422144,0,0.00971189810294069,0.98609423964803,0.995806137750971,0.952278165273644,0.961990063376585,0.00419386224902925,0.0139057603519699,0.038009936623415,0.000109165326092911,NA,0.962765423148672,0.000848008727898613,0.96361343187657,0.9855841915766,0.960852611109494,0.0391473888905062,0.0336953746491351,0.021865617653171,0.857827309246491,NA,0.994547985758629,1,NA,0.851772418285014,NA,NA,0.957313512004754,0.966347941139316,0.0199416429668034,0,0.010067872849305,0.925815608802662,0.0180500611099406,0,0.010067872849305,0.986289584106119,0.996357456955424,0.943865669912603,0.953933542761908,0.00364254304457555,0.0137104158938806,0.0460664572380922,0.000238230293510959
"COL","urban","female","5",48258494,2018,0.0601576042695824,1651454.43267769,4e+07,5306767.72898727,79691666.5,NA,0.964236108950911,0.000785906272568207,0.965022015223479,0.988939017711982,0.963912883423251,0.0360871165767494,0.0302090037455466,0.0206827357889457,0.886807794914525,NA,0.994121887168797,1,NA,0.878296094355975,NA,NA,0.987239017643319,0.987316321541238,0.00775297199045293,0,0.0037538870806483,0.974740618953633,0.00768684375434279,0,0.0037538870806483,0.995069293531691,0.998823180612339,0.982427462707976,0.986181349788624,0.00117681938766076,0.00493070646830906,0.0138186502113757,7.60157322978837e-05,NA,0.96568995971057,0.000779089007497461,0.966469048718067,0.989081465804765,0.965170559010167,0.0348294409898325,0.0298244170584714,0.0209546123938282,0.883633685707341,NA,0.994994976068639,1,NA,0.876114122800016,NA,NA,0.978742808775283,0.986912078190959,0.00748423267890173,0,0.0042861900311325,0.965964781749916,0.00738510009149985,0,0.0042861900311325,0.994396310869861,0.998682500900993,0.973349881841416,0.977636071872549,0.00131749909900697,0.00560368913013947,0.0223639281274513,0.000119055668437545
"COL","urban","female","total",48258494,2018,0.281092950324295,559108.780640206,4e+07,2325246.71332976,79691666.5,NA,0.949323629918629,0.00651332130974442,0.955836951228373,0.971587588141531,0.941520062357387,0.0584799376426133,0.0551341865513557,0.0201836240961841,0.770911220861514,NA,0.996654248908742,1,NA,0.765862823051621,NA,NA,0.950991313277061,0.905852742561359,0.0468520728832297,0,0.0326039612912878,0.867790724271057,0.0439933868282109,0,0.030468391013202,0.952704815444588,0.985308776735876,0.911784111099268,0.94225250211247,0.0146912232641238,0.0472951845554116,0.0577474978875301,0.00587939857385501,NA,0.952678293576785,0.00525966090947022,0.957937954486256,0.973833366316336,0.945506763713617,0.054493236286383,0.0508334796552248,0.0203499970453712,0.786511925859867,NA,0.996340243368842,1,NA,0.780714376439254,NA,NA,0.94425638355474,0.918718133147854,0.0409899041764643,0,0.0280252831248899,0.874056816045782,0.0376396288813771,0,0.0256318780655994,0.959708037324318,0.987733320449208,0.911696444927159,0.937328322992758,0.0122666795507923,0.0402919626756822,0.0626716770072416,0.00525612620160045
"COL","urban","male","1",48258494,2018,0.0545216217013256,120929.719523643,176000,755498.866296981,2436211,NA,0.920294684484714,0.016341571679173,0.936636256163887,0.950084098957226,0.906026927378818,0.0939730726211818,0.0929706483686562,0.0229154242143325,0.583189720838986,NA,0.998997575747474,1,NA,0.581779485181475,NA,NA,0.915480329551799,0.802425038772181,0.126424054421898,0,0.0292590560709532,0.752204437851991,0.121998837874209,0,0.0288045729526523,0.928849093194078,0.958108149265031,0.8742032757262,0.903007848678852,0.0418918507349686,0.0711509068059217,0.0969921513211476,0.029411625866708,NA,0.923755343588082,0.0172262705547885,0.940981614142871,0.950938662270445,0.907897057496861,0.0921029425031386,0.090786840738784,0.0205540032564214,0.625897376499172,NA,0.998683898235646,1,NA,0.624073830223962,NA,NA,0.917082330444344,0.834744233756855,0.0992944264407341,0,0.0327901072215539,0.780379299699084,0.093554148314671,0,0.0320612910103596,0.93403866019759,0.966828767419143,0.873933448013755,0.905994739024115,0.0331712325808566,0.0659613398024105,0.0940052609758849,0.0220439376019274
"COL","urban","male","2",48258494,2018,0.0882649925299718,239217.794807422,305555.5546875,1326027.56879359,4510000,NA,0.942753352755311,0.0184467103234976,0.961200063078809,0.973035066064122,0.933235186816818,0.0667648131831815,0.0616213494100367,0.0223559766026424,0.742684865773352,NA,0.994856536226855,1,NA,0.7371105286954,NA,NA,0.951409001195959,0.891779872396804,0.0745207738607403,0,0.0226500163212001,0.849013489465612,0.0728681777181162,0,0.0217788677860823,0.966300646257545,0.988950662578745,0.921881667183728,0.94366053496981,0.0110493374212553,0.0336993537424555,0.0563394650301898,0.0032913934031462,NA,0.947326578735481,0.0141586119168502,0.961485190652331,0.973180953868946,0.93753116033256,0.0624688396674402,0.0575581001798376,0.0219937124123925,0.741372925661761,NA,0.995089260512397,1,NA,0.73562894689043,NA,NA,0.942118880791764,0.888583215221858,0.0765852757058932,0,0.0240421527570589,0.83776822181719,0.0742157327803722,0,0.0224932225653033,0.965168490927751,0.98921064368481,0.911983954597562,0.934477177162866,0.0107893563151896,0.0348315090722485,0.0655228228371342,0.00310169779393184
"COL","urban","male","3",48258494,2018,0.102951118812633,395622.053059457,494725,1985489.5085733,6291119.3125,NA,0.968072293072032,0.00658968772358852,0.974661980795621,0.985767874490929,0.961378954996028,0.0386210450039725,0.0378801589604752,0.0178765045190786,0.798900292847924,NA,0.999259113956503,1,NA,0.795851687823564,NA,NA,0.964580338823798,0.932514302786744,0.0440124062068275,0,0.0192846304564011,0.903263350639147,0.0409473586799877,0,0.0185478519615767,0.976526708993571,0.995811339449972,0.944210709319134,0.962758561280711,0.00418866055002791,0.023473291006429,0.0372414387192889,0.00170648136547314,NA,0.968983383503137,0.00545905720605949,0.974442440709197,0.985679294353066,0.962148309863814,0.0378516901361863,0.0366406964633415,0.0176875209060999,0.802710258424001,NA,0.998789006327155,1,NA,0.799402833410038,NA,NA,0.951098988056595,0.930802956253642,0.0413508604918742,0,0.0226071111773708,0.890112960543602,0.0372808155498518,0,0.0211327740225848,0.972153816745516,0.994760927922887,0.927393776093454,0.948526550116039,0.00523907207711266,0.0278461832544835,0.0514734498839612,0.00202823555220852
"COL","urban","male","4",48258494,2018,0.122938041180465,641182.215887182,845016.65625,2962496.9322982,9462015.125,NA,0.972872130716838,0.00150787656236944,0.974380007279207,0.992118914008086,0.969638141345794,0.0303618586542064,0.0293016182207628,0.0190362070661438,0.862642115570131,NA,0.998939759566556,1,NA,0.854865749017671,NA,NA,0.980495561556155,0.971124773345828,0.0141863065522576,0,0.00750476026096434,0.952005740051557,0.0140153206125964,0,0.00742138065625661,0.985311079898086,0.99281584015905,0.966021060664153,0.97344244132041,0.00718415984094979,0.0146889201019141,0.0265575586795904,8.7228643059777e-05,NA,0.970206797176994,0.00183217559557373,0.972038972772567,0.989969879404613,0.966374488575681,0.033625511424319,0.0320860662423256,0.0199320666613102,0.851419741355753,NA,0.998460554818007,1,NA,0.843758005740635,NA,NA,0.969613855486844,0.96704872266854,0.0177267725873965,0,0.00932994644538296,0.937348919841804,0.0174145919208208,0,0.00919784995397587,0.984775495255937,0.99410544170132,0.954763511762625,0.963961361716601,0.00589455829868039,0.0152245047440633,0.0360386382833989,0.000145271212008006
"COL","urban","male","5",48258494,2018,0.131614543190499,1862768.62273673,85833334,6414251.84456593,85833334,NA,0.968425847652394,0.00247393140707077,0.970899779059465,0.992661192444807,0.967696409020852,0.0323035909791483,0.0312068723924505,0.0205921621039345,0.890202089008054,NA,0.998903281413302,1,NA,0.880965496583203,NA,NA,0.985449654352588,0.978631568598342,0.0143509591124403,0,0.00234050723759782,0.964930107427264,0.0138229114314163,0,0.00232781785785113,0.992982527710782,0.99532303494838,0.97875301885868,0.981080836716531,0.00467696505162029,0.00701747228921811,0.0189191632834688,0.000214291180279373,NA,0.967601052472518,0.00178925123107185,0.96939030370359,0.992222793856292,0.966357610386965,0.0336423896130354,0.0326063984305035,0.0221426072516883,0.887496067748689,NA,0.998964008817468,1,NA,0.877859171270688,NA,NA,0.972341337502962,0.978085354011394,0.0150515402988581,0,0.00275332455808662,0.951519528226993,0.0144335019733778,0,0.00271085500469493,0.993136894310252,0.995890218868339,0.965953030200371,0.968663885205066,0.00410978113166154,0.00686310568974816,0.0313361147949338,0.000309027094604008
"COL","urban","male","total",48258494,2018,0.482841711367032,693420.012766223,85833334,2849570.12145105,85833334,NA,0.95785855339487,0.00822072261148304,0.966079276006353,0.981445890532196,0.951666517738418,0.0483334822615821,0.0465090826463026,0.0202949362517971,0.793421595019648,NA,0.99817560038472,1,NA,0.787654383608768,NA,NA,0.963608128430424,0.925980521243982,0.0477467265338375,0,0.0149347424666898,0.896884452630245,0.0460095988979552,0,0.0145140908204534,0.97372724777782,0.98866199024451,0.9428940515282,0.957408142348653,0.0113380097554905,0.0262727522221802,0.0425918576513468,0.00496085228658038,NA,0.960204706979413,0.00641726725503121,0.966621974234444,0.982494458829412,0.954080657434923,0.0459193425650766,0.0440064680035619,0.020483282423174,0.807041755845566,NA,0.998087125438485,1,NA,0.800729788103716,NA,NA,0.95596261091046,0.934283035367878,0.0411428338380129,0,0.0154819347288912,0.89673025346913,0.0390217738064649,0,0.0147796238335793,0.975425869205891,0.990907803934782,0.935752027275595,0.950531651109175,0.00909219606521806,0.0245741307941093,0.0494683488908254,0.00346037702548404
"CRI","country","all","1",4993754,2018,0.2,44992.9573029939,74062.6375,235423.226370817,684982.875,0.866336407940747,0.0187053608304193,NA,0.885041768771167,0.885041768771167,0.885041768771167,0.102951953522949,0,NA,NA,NA,0.885041768771167,0.987993722294116,NA,NA,NA,NA,0.97551496461907,0.170959332580743,0.767897354002038,0,0.0492207384564553,0.164992648476004,0.759212092843966,0,0.0477825931330708,0.93885668658278,0.988077425039236,0.92420474131997,0.971987334453041,0.0119225749607643,0.0611433134172196,0.0280126655469589,0.00858261516010903,0.872725546912859,0.020011090628419,NA,0.892736637541278,0.892736637541278,0.892736637541278,0.0956281941759213,0,NA,NA,NA,0.892736637541278,0.988364831717199,NA,NA,NA,NA,0.97618712188201,0.169956386853109,0.775226933241411,0,0.0418266564752784,0.164886670763205,0.766897971214324,0,0.0407505657719227,0.94518332009452,0.987009976569798,0.931784641977529,0.972535207749452,0.0129900234302015,0.0548166799054799,0.0274647922505483,0.00947599278609575
"CRI","country","all","2",4993754,2018,0.2,97777.3232393352,123062.223958333,483931.963468891,1190345.47753906,0.931407210596063,0.0121772714260587,NA,0.943584482022121,0.943584482022121,0.943584482022121,0.0533440763729607,0,NA,NA,NA,0.943584482022121,0.996928558395082,NA,NA,NA,NA,0.986916255250676,0.18627862406743,0.794687784520488,0,0.0123233404434345,0.182730931711325,0.79042782957644,0,0.0114802732852683,0.980966408587919,0.993289749031353,0.973158761287765,0.984639034573033,0.00671025096864659,0.0190335914120811,0.0153609654269665,0.00599023873830186,0.930144758958247,0.0140382013354678,NA,0.944182960293715,0.944182960293715,0.944182960293715,0.0525942891861481,0,NA,NA,NA,0.944182960293715,0.996777249479863,NA,NA,NA,NA,0.985775928401975,0.177187323248373,0.803871897415604,0,0.0113800567204092,0.173460924274856,0.799750773959776,0,0.0101069453521442,0.981059220663977,0.992439277384386,0.973211698234632,0.983318643586776,0.0075607226156143,0.0189407793360235,0.0166813564132236,0.0061996726285053
"CRI","country","all","3",4993754,2018,0.2,155483.569984084,195416.671875,706404.66457025,1621606.48046875,0.953436603217855,0.0110699276486125,NA,0.964506530866468,0.964506530866468,0.964506530866468,0.0340766566934429,0,NA,NA,NA,0.964506530866468,0.998583187559911,NA,NA,NA,NA,0.991546477711574,0.204606005881713,0.787626454581578,0,0.004812402006938,0.204041786321133,0.782843616477015,0,0.00466107491342537,0.992232460463291,0.997044862470229,0.986885402798148,0.991546477711574,0.0029551375297706,0.0077675395367086,0.00845352228842643,0.00424492540626564,0.950321897953902,0.0115109868972594,NA,0.961832884851162,0.961832884851162,0.961832884851162,0.0356580797235764,0,NA,NA,NA,0.961832884851162,0.997490964574738,NA,NA,NA,NA,0.990268619670798,0.197776141281377,0.793695536395003,0,0.00532383143998249,0.196830881419848,0.788415670529975,0,0.00502206772097448,0.991471677676379,0.996795509116362,0.985246551949823,0.990268619670798,0.00320449088363811,0.00852832232362061,0.00973138032920223,0.00510700121804627
"CRI","country","all","4",4993754,2018,0.2,259752.48303113,350833.328125,1104858.42580662,3466967.70703125,0.973259023882559,0.00684429618490265,NA,0.980103320067461,0.980103320067461,0.980103320067461,0.0172066239105393,0,NA,NA,NA,0.980103320067461,0.997309943978001,NA,NA,NA,NA,0.99419752203125,0.277365149438543,0.717589599159311,0,0.00394598290907456,0.272338516181695,0.717225747405495,0,0.00394598290907456,0.994954748597854,0.998900731506929,0.98956426358719,0.993510246496265,0.00109926849307126,0.00504525140214582,0.00648975350373546,0.001600362575081,0.970850532538348,0.00790488952040073,NA,0.978755422058749,0.978755422058749,0.978755422058749,0.0199156052371517,0,NA,NA,NA,0.978755422058749,0.9986710272959,NA,NA,NA,NA,0.995183722982135,0.26756517212195,0.727275815794391,0,0.00309161018532674,0.264576482379121,0.726510407455037,0,0.00309161018532674,0.994840987916341,0.997932598101667,0.991086889834158,0.994178500019485,0.00206740189833259,0.00515901208365933,0.00582149998051506,0.00291674535583994
"CRI","country","all","5",4993754,2018,0.2,671680.494900159,21090732.671875,2324609.68586781,21090732.671875,0.983228707526663,0.00821465354108667,NA,0.99144336106775,0.99144336106775,0.99144336106775,0.00855663893225035,0,NA,NA,NA,0.99144336106775,1,NA,NA,NA,NA,0.998015692957415,0.328154624903236,0.67084012685435,0,0.000122724944469247,0.32773407118534,0.670196962877379,0,8.46588946959071e-05,0.998994751757586,0.999117476702055,0.997931034062719,0.998015692957415,0.000882523297945103,0.00100524824241435,0.00198430704258464,0.000564291121839985,0.982075288784238,0.00644130269225465,NA,0.988516591476493,0.988516591476493,0.988516591476493,0.0114834085235075,0,NA,NA,NA,0.988516591476493,1,NA,NA,NA,NA,0.997577390577808,0.330837099504884,0.667818672082225,0,0.000402768810702657,0.330290413302764,0.667009136755502,0,0.000277840519541783,0.998655771587109,0.999058540397812,0.997299550058267,0.997577390577808,0.000941459602188344,0.001344228412891,0.00242260942219166,0.000916473943956169
"CRI","country","all","total",4993754,2018,1,223035.305280921,21090732.671875,894291.176499464,21090732.671875,0.937459578161258,0.0117816597757206,NA,0.949241237936979,0.949241237936979,0.949241237936979,0.0465559244631771,0,NA,NA,NA,0.949241237936979,0.995797162400156,NA,NA,NA,NA,0.988456327069355,0.227218192440499,0.752013119125677,0,0.0156496014804395,0.223954596143635,0.747972384853569,0,0.0151026351043,0.979231311566176,0.994880913046615,0.971926980997204,0.987029616101504,0.00511908695338468,0.0207686884338242,0.0129703838984958,0.0045018337844411,0.941221178921964,0.0119815983178757,NA,0.95320277723984,0.95320277723984,0.95320277723984,0.0430577697623326,0,NA,NA,NA,0.95320277723984,0.996260547002172,NA,NA,NA,NA,0.988998082008956,0.228660226197835,0.753580819529973,0,0.0124058866356774,0.226004776890896,0.749719655940746,0,0.0118506944798351,0.982241045727808,0.994646932363486,0.975724432831642,0.987575127311477,0.00535306763651422,0.0177589542721916,0.012424872688523,0.00492338328264057
"CRI","country","female","1",4993754,2018,0.0848810154464605,43554.0047144149,74050,228357.445118094,583924.34375,0.887655664005531,0.0195142483752399,NA,0.90716991238077,0.90716991238077,0.90716991238077,0.0801787054443087,0,NA,NA,NA,0.90716991238077,0.987348617825079,NA,NA,NA,NA,0.970289804675863,0.201495163347945,0.734696218391007,0,0.0511816295453578,0.196062688076166,0.72026722775083,0,0.0480026946987304,0.936191381738953,0.98737301128431,0.916329915826995,0.964332610525726,0.0126269887156896,0.0638086182610474,0.0356673894742742,0.00397042474721629,0.892667644935132,0.0199124216802925,NA,0.912580066615424,0.912580066615424,0.912580066615424,0.0746605175506021,0,NA,NA,NA,0.912580066615424,0.987240584166026,NA,NA,NA,NA,0.973409731442014,0.200428574756015,0.746598187874129,0,0.0400484475811148,0.195935527449747,0.734069363892577,0,0.0380103882794121,0.947026762630145,0.987075210211259,0.930004891342324,0.968015279621736,0.0129247897887406,0.0529732373698554,0.0319847203782638,0.00545035287541052
"CRI","country","female","2",4993754,2018,0.0716108289275833,97302.8126846546,123005.604199219,485043.613033995,1083899.34375,0.955129836399316,0.0100000787046268,NA,0.965129915103943,0.965129915103943,0.965129915103943,0.0290485660017,0,NA,NA,NA,0.965129915103943,0.994178481105643,NA,NA,NA,NA,0.994042715624442,0.219899415486972,0.770185769154083,0,0.00262873453454084,0.218267606225011,0.769098333560702,0,0.00241623204222766,0.990085184641054,0.992713919175595,0.987365939785714,0.989782171827941,0.00728608082440473,0.00991481535894557,0.0102178281720588,0.00260774663406546,0.955301343197468,0.0114072029031614,NA,0.966708546100629,0.966708546100629,0.966708546100629,0.0284438644831844,0,NA,NA,NA,0.966708546100629,0.995152410583814,NA,NA,NA,NA,0.991973707624034,0.214075803572873,0.775519943058349,0,0.00281472933843076,0.211622351754892,0.773745908666886,0,0.0023779609928122,0.989595746631222,0.992410475969653,0.985368260421778,0.98774622141459,0.00758952403034731,0.0104042533687781,0.0122537785854098,0.00379071786382534
"CRI","country","female","3",4993754,2018,0.0707661109488159,155874.265175394,195416.671875,705410.676963917,1621606.48046875,0.968515779284737,0.00629415342609698,NA,0.974809932710834,0.974809932710834,0.974809932710834,0.0229758904679936,0,NA,NA,NA,0.974809932710834,0.997785823178827,NA,NA,NA,NA,0.994165392706599,0.272162479651453,0.725796823962676,0,0.000897849763110695,0.271332605895644,0.721934937047845,0,0.000897849763110695,0.997959303614129,0.998857153377239,0.993267542943489,0.994165392706599,0.00114284662276077,0.00204069638587147,0.00583460729340073,0.0020484853033748,0.962930533620288,0.008949589344506,NA,0.971880122964794,0.971880122964794,0.971880122964794,0.0248220856552894,0,NA,NA,NA,0.971880122964794,0.996702208620083,NA,NA,NA,NA,0.990987673515926,0.259238043801434,0.737581455992624,0,0.00144568191179158,0.257639610593302,0.731902381010832,0,0.00144568191179158,0.996819499794058,0.99826518170585,0.989541991604134,0.990987673515926,0.0017348182941499,0.00318050020594148,0.00901232648407431,0.00315595089045823
"CRI","country","female","4",4993754,2018,0.0685097211985937,259887.96675094,350833.328125,1038786.46702598,2770933.7421875,0.970651562032914,0.00905501570379803,NA,0.979706577736712,0.979706577736712,0.979706577736712,0.0126204960769622,0,NA,NA,NA,0.979706577736712,0.992327073813674,NA,NA,NA,NA,0.999462693288713,0.289759726066752,0.699214615984875,0,0.00860933065715251,0.289759726066752,0.699087277400119,0,0.00860933065715251,0.988974342051626,0.997583672708779,0.988847003466871,0.997456334124023,0.00241632729122101,0.0110256579483735,0.00254366587597688,0.00242098601993159,0.972359813657985,0.010605229475224,NA,0.982965043133209,0.982965043133209,0.982965043133209,0.0140384200773423,0,NA,NA,NA,0.982965043133209,0.997003463210552,NA,NA,NA,NA,0.998831951051108,0.287528348384244,0.704912082483905,0,0.00409362949378178,0.287528348384244,0.704464512325918,0,0.00409362949378178,0.99244043086815,0.996534060361931,0.991992860710163,0.996086490203945,0.00346593963806857,0.00755956913185035,0.00391350979605538,0.00342773242945994
"CRI","country","female","5",4993754,2018,0.0650643803486607,635207.815731847,11346400,2052244.76973934,11346400,0.970551755577418,0.0209214616753457,NA,0.991473217252764,0.991473217252764,0.991473217252764,0.00852678274723598,0,NA,NA,NA,0.991473217252764,1,NA,NA,NA,NA,0.997558694762895,0.381120697644159,0.616333155789535,0,0.000104841329200838,0.381120697644159,0.616333155789535,0,0.000104841329200838,0.997453853433694,0.997558694762895,0.997453853433694,0.997558694762895,0.00244130523710522,0.00254614656630606,0.00244130523710522,0,0.975683021440187,0.0129282332858682,NA,0.988611254726055,0.988611254726055,0.988611254726055,0.0113887452739451,0,NA,NA,NA,0.988611254726055,1,NA,NA,NA,NA,0.998116798904739,0.387812338433188,0.609980965804881,0,0.000323494666670518,0.387812338433188,0.609980965804881,0,0.000323494666670518,0.997793304238069,0.998116798904739,0.997793304238069,0.998116798904739,0.00188320109526051,0.00220669576193103,0.00188320109526051,0
"CRI","country","female","total",4993754,2018,0.364033300208455,203008.946960722,11346400,790315.403833993,11346400,0.944792318656687,0.0132615722443148,NA,0.958053890901002,0.958053890901002,0.958053890901002,0.035538664546226,0,NA,NA,NA,0.958053890901002,0.993592555447228,NA,NA,NA,NA,0.989214922180872,0.261527783760485,0.71660731898287,0,0.0159407015321439,0.259571103853068,0.711748930003436,0,0.0150474737610014,0.978135102743355,0.994075804275499,0.971320033856504,0.986367507617506,0.00592419572450135,0.0218648972566453,0.0136324923824943,0.00244283737007927,0.949562300776755,0.0129945032873332,NA,0.962556804064088,0.962556804064088,0.962556804064088,0.0323444642075205,0,NA,NA,NA,0.962556804064088,0.994901268271608,NA,NA,NA,NA,0.990009507913596,0.266091758016948,0.717253697418498,0,0.010843384391592,0.26426945224947,0.71284664379163,0,0.0102916380906066,0.983345455435446,0.994188839827038,0.977116096041101,0.987407734131707,0.00581116017296209,0.016654544564554,0.0125922658682928,0.0032769580209919
"CRI","country","male","1",4993754,2018,0.115118984553539,46053.9443971,74062.6375,240633.059396878,684982.875,0.850617018907218,0.01810894142616,NA,0.868725960333378,0.868725960333378,0.868725960333378,0.119743418713734,0,NA,NA,NA,0.868725960333378,0.988469379047112,NA,NA,NA,NA,0.979367646985664,0.148444259736125,0.792377643813222,0,0.0477749089310172,0.142083685880031,0.787927423406958,0,0.0476203050059909,0.940821903549346,0.988596812480364,0.930011109286989,0.97763141429298,0.0114031875196364,0.0591780964506536,0.0223685857070202,0.0119833349214677,0.857744766104127,0.0200852121116681,NA,0.877829978215795,0.877829978215795,0.877829978215795,0.111379403865165,0,NA,NA,NA,0.877829978215795,0.98920938208096,NA,NA,NA,NA,0.978273536127661,0.147065256379973,0.79673324409683,0,0.043162471676159,0.141562338696272,0.791559276659405,0,0.0428090251349483,0.943798500476803,0.986960972152962,0.933121615355678,0.975930640490626,0.0130390278470381,0.0562014995231971,0.0240693595093742,0.0125001093584595
