"iso","scope","quintile","gender","population","population_perc","year_survey","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","water_trucked","water_on_premises","water_distr","consume_distr","access_water_other_max","access_water_other_min","consume_bottled","access_water_daily","water_dist_continuity_jmp","improved_w_access_min","improved_w_access_max","access_water_piped_house_daily","access_water_piped_plot_daily","treat_water","water_meter","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","improved_san_min__hh","improved_san_max","improved_san_min_exclusive","improved_san_max_exclusive","access_latrines_unimproved_min","access_latrines_unimproved_max","access_latrines_unimproved_exclusive_min","no_sanitation_access","name"
"ECU","country","4","male",16776977,0.154693732060487,2017,247.871572143978,319.75,1242.5014717314,3334,0.819,0.0669,0.012,0.898,0.886,0.886,0.103,0.0188,0,NA,NA,0.904,0.988,NA,NA,NA,0.478,0.91,0.763,0.181,0,0,0.711,0.162,0,0,0.945,0.945,0.872,0.872,0.0553,0.0553,0.128,0.0146,"ECU_2017"
"ECU","country","5","male",16776977,0.1607330593941,2017,565.240109596798,34700,2354.43347901658,34700,0.914,0.0289,0.0061,0.949,0.943,0.943,0.0499,0.00986,0,NA,NA,0.953,0.993,NA,NA,NA,0.547,0.946,0.854,0.129,0,0,0.816,0.118,0,0,0.982,0.982,0.933,0.933,0.0178,0.0178,0.0666,0.00467,"ECU_2017"
"ECU","country","total","male",16776977,0.773466713783912,2017,204.343881475592,34700,1000.47180468437,34700,0.695,0.103,0.0191,0.817,0.798,0.798,0.162,0.0272,0,NA,NA,0.825,0.96,NA,NA,NA,0.416,0.883,0.631,0.248,0,0,0.583,0.223,0,0,0.879,0.879,0.805,0.805,0.121,0.121,0.195,0.0376,"ECU_2017"
"ECU","rural","1","all",16776977,0.122900631266301,2017,45.5807048386388,80.7142857142857,306.230233211469,966,0.223,0.193,0.0291,0.446,0.417,0.417,0.404,0.0456,0,NA,NA,0.462,0.82,NA,NA,NA,0.375,0.748,0.163,0.396,0,0,0.143,0.361,0,0,0.559,0.559,0.504,0.504,0.441,0.441,0.496,0.178,"ECU_2017"
"ECU","rural","2","all",16776977,0.0720399200269364,2017,102.579092424615,130.5,635.83057081622,1721,0.325,0.183,0.0277,0.535,0.508,0.508,0.402,0.0406,0,NA,NA,0.548,0.91,NA,NA,NA,0.434,0.839,0.228,0.489,0,0,0.2,0.434,0,0,0.717,0.717,0.634,0.634,0.283,0.283,0.366,0.0648,"ECU_2017"
"ECU","rural","3","all",16776977,0.0565140952384326,2017,160.459366319863,198.166666666667,881.415994859943,2263,0.417,0.164,0.0246,0.605,0.581,0.581,0.36,0.0414,0,NA,NA,0.622,0.94,NA,NA,NA,0.41,0.874,0.32,0.464,0,0,0.286,0.425,0,0,0.785,0.785,0.711,0.711,0.215,0.215,0.289,0.0395,"ECU_2017"
"ECU","rural","4","all",16776977,0.0420101005326198,2017,244.890744942189,319.333333333333,1229.81973697224,3153,0.536,0.111,0.0236,0.671,0.648,0.648,0.312,0.0347,0,NA,NA,0.682,0.959,NA,NA,NA,0.46,0.885,0.451,0.371,0,0,0.419,0.342,0,0,0.822,0.822,0.761,0.761,0.178,0.178,0.239,0.0439,"ECU_2017"
"ECU","rural","5","all",16776977,0.0273822380929116,2017,532.687506459685,23400,2135.6096085221,23400,0.684,0.0571,0.0198,0.761,0.741,0.741,0.212,0.0244,0,NA,NA,0.766,0.953,NA,NA,NA,0.486,0.902,0.567,0.34,0,0,0.531,0.308,0,0,0.907,0.907,0.839,0.839,0.0929,0.0929,0.161,0.0241,"ECU_2017"
"ECU","rural","total","all",16776977,0.341936974454189,2017,131.231265561684,23400,698.301589061402,23400,0.364,0.163,0.0264,0.553,0.526,0.526,0.366,0.0404,0,NA,NA,0.567,0.893,NA,NA,NA,0.409,0.823,0.28,0.421,0,0,0.253,0.382,0,0,0.701,0.701,0.635,0.635,0.299,0.299,0.365,0.096,"ECU_2017"
"ECU","rural","1","female",16776977,0.0161851092676204,2017,47.9814814012474,80,288.592466885193,925,0.265,0.22,0.0153,0.5,0.485,0.485,0.371,0.0406,0,NA,NA,0.525,0.856,NA,NA,NA,0.468,0.698,0.2,0.354,0,0,0.174,0.307,0,0,0.554,0.554,0.48,0.48,0.446,0.446,0.52,0.207,"ECU_2017"
"ECU","rural","2","female",16776977,0.0120031648323036,2017,103.58707732968,130.333333333333,610.72445871572,1298,0.369,0.194,0.0287,0.592,0.563,0.563,0.347,0.0377,0,NA,NA,0.601,0.91,NA,NA,NA,0.339,0.812,0.236,0.476,0,0,0.209,0.402,0,0,0.712,0.712,0.611,0.611,0.288,0.288,0.389,0.0595,"ECU_2017"
"ECU","rural","3","female",16776977,0.0114797091713024,2017,162.473886319016,198,820.211868291032,1785,0.419,0.199,0.00894,0.627,0.618,0.618,0.325,0.029,0,NA,NA,0.647,0.943,NA,NA,NA,0.235,0.866,0.377,0.425,0,0,0.33,0.387,0,0,0.802,0.802,0.717,0.717,0.198,0.198,0.283,0.0444,"ECU_2017"
"ECU","rural","4","female",16776977,0.00695968993871631,2017,242.75867812839,318.25,1186.78384505969,2708,0.621,0.126,0.0016,0.749,0.747,0.747,0.236,0.0229,0,NA,NA,0.77,0.983,NA,NA,NA,0.41,0.869,0.484,0.423,0,0,0.445,0.364,0,0,0.906,0.906,0.809,0.809,0.0936,0.0936,0.191,0.0212,"ECU_2017"
"ECU","rural","5","female",16776977,0.00371282372680598,2017,580.598039928762,3450,2100.7354602397,5683,0.672,0.0867,0.0444,0.803,0.759,0.759,0.202,0.0453,0,NA,NA,0.804,0.961,NA,NA,NA,0.619,0.882,0.528,0.39,0,0,0.497,0.358,0,0,0.918,0.918,0.855,0.855,0.082,0.082,0.145,0.046,"ECU_2017"
"ECU","rural","total","female",16776977,0.0532464291036687,2017,139.387176714399,3450,691.659948124395,5683,0.404,0.186,0.0175,0.607,0.59,0.59,0.323,0.0354,0,NA,NA,0.625,0.913,NA,NA,NA,0.388,0.799,0.312,0.41,0,0,0.279,0.358,0,0,0.722,0.722,0.637,0.637,0.278,0.278,0.363,0.099,"ECU_2017"
"ECU","rural","1","male",16776977,0.106715521998681,2017,45.2165888200389,80.7142857142857,308.905281506984,966,0.215,0.188,0.0317,0.435,0.404,0.404,0.41,0.0466,0,NA,NA,0.45,0.813,NA,NA,NA,0.358,0.757,0.156,0.405,0,0,0.137,0.372,0,0,0.56,0.56,0.509,0.509,0.44,0.44,0.491,0.172,"ECU_2017"
"ECU","rural","2","male",16776977,0.0600367551946327,2017,102.377565727765,130.5,640.850042652492,1721,0.315,0.18,0.0274,0.523,0.495,0.495,0.415,0.0413,0,NA,NA,0.537,0.91,NA,NA,NA,0.452,0.845,0.226,0.492,0,0,0.198,0.441,0,0,0.718,0.718,0.639,0.639,0.282,0.282,0.361,0.066,"ECU_2017"
"ECU","rural","3","male",16776977,0.0450343860671301,2017,159.945845303376,198.166666666667,897.017530363221,2263,0.416,0.154,0.029,0.599,0.57,0.57,0.369,0.0449,0,NA,NA,0.615,0.939,NA,NA,NA,0.461,0.876,0.304,0.475,0,0,0.273,0.436,0,0,0.78,0.78,0.71,0.71,0.22,0.22,0.29,0.0381,"ECU_2017"
