"iso","scope","quintile","gender","population","population_perc","year_survey","pais_c","zone","sex","quintileipc","population_prc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house__hh","access_water_piped_plot__hh","water_trucked__hh","water_on_premises__hh","water_distr__hh","consume_distr__hh","consume_other_max__hh","consume_other_min__hh","consume_bottled__hh","water_dist_daily__hh","water_dist_continuity_jmp__hh","improved_w_access_min__hh","improved_w_access_max__hh","access_water_piped_house_daily__hh","access_water_piped_plot_daily__hh","treat_water__hh","water_meter__hh","access_san_exclusive__hh","access_sewer__hh","access_septic__hh","access_latrine_min__hh","access_latrine_max__hh","access_sewer_exclusive__hh","access_septic_exclusive__hh","access_latrine_exclusive_min__hh","access_latrine_exclusive_max__hh","improved_san_min__hh","improved_san_max__hh","improved_san_min_exclusive__hh","improved_san_max_exclusive__hh","access_latrines_unimproved_min__hh","access_latrines_unimproved_max__hh","access_latrines_unimproved_exclusive_min__hh","no_sanitation_access__hh","name"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","all","4",0.2,248,320,1250,3330,0.825,0.0679,0.0123,0.906,0.893,0.893,0.0966,0.0195,0,NA,NA,0.913,0.99,NA,NA,NA,0.473,0.906,0.762,0.187,0,0,0.708,0.165,0,0,0.95,0.95,0.873,0.8727223283514,0.0501870173514471,0.0501870173514471,0.127277671648601,0.00630525705896539,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","all","5",0.2,564,50300,2290,50300,0.918,0.0297,0.00606,0.954,0.948,0.948,0.0456,0.00968,0,NA,NA,0.957,0.993,NA,NA,NA,0.563,0.944,0.861,0.122,0,0,0.822,0.111,0,0,0.984,0.984,0.933,0.933446432159455,0.0162303659979047,0.0162303659979047,0.0665535678405448,0.00212786130047302,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","all","total",1,202,50300,981,50300,0.71,0.104,0.0191,0.833,0.814,0.814,0.15,0.027,0,NA,NA,0.841,0.964,NA,NA,NA,0.413,0.88,0.644,0.243,0,0,0.593,0.217,0,0,0.888,0.888,0.809,0.809268743943949,0.112272824903709,0.112272824903709,0.190731256056051,0.0260861268484403,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","female","1",0.0438,51.3,80.6,314,925,0.553,0.2,0.0231,0.776,0.753,0.753,0.189,0.035,0,NA,NA,0.788,0.942,NA,NA,NA,0.463,0.794,0.51,0.283,0,0,0.44,0.246,0,0,0.793,0.793,0.685,0.68520854032387,0.20704487283875,0.20704487283875,0.31479145967613,0.0637291622625028,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","female","2",0.0499,105,130,604,1520,0.696,0.132,0.0335,0.862,0.828,0.828,0.147,0.039,0,NA,NA,0.867,0.975,NA,NA,NA,0.326,0.836,0.614,0.285,0,0,0.536,0.237,0,0,0.9,0.9,0.773,0.773353739146162,0.10008858003476,0.10008858003476,0.226646260853838,0.0195537421383498,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","female","3",0.0468,162,198,861,1820,0.762,0.105,0.0176,0.885,0.867,0.867,0.116,0.0246,0,NA,NA,0.892,0.983,NA,NA,NA,0.264,0.899,0.685,0.253,0,0,0.622,0.232,0,0,0.938,0.938,0.854,0.853651300052493,0.0621801251529183,0.0621801251529183,0.146348699947507,0.0120703325055093,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","female","4",0.0453,249,320,1290,3070,0.847,0.0709,0.0131,0.931,0.918,0.918,0.0765,0.0217,0,NA,NA,0.94,0.994,NA,NA,NA,0.454,0.894,0.76,0.206,0,0,0.698,0.176,0,0,0.966,0.966,0.873,0.87348006899472,0.0341038254860535,0.0341038254860535,0.12651993100528,0.00185053807927881,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","female","5",0.0393,560,50300,2040,50300,0.932,0.0325,0.00592,0.971,0.965,0.965,0.0311,0.00905,0,NA,NA,0.974,0.996,NA,NA,NA,0.63,0.937,0.888,0.101,0,0,0.846,0.0875,0,0,0.989,0.989,0.934,0.933565090629472,0.0106841691801868,0.0106841691801868,0.0664349093705275,0.00374815767675543,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","female","total",0.227,193,50300,914,50300,0.754,0.11,0.0191,0.883,0.864,0.864,0.114,0.0264,0,NA,NA,0.89,0.978,NA,NA,NA,0.399,0.87,0.687,0.229,0,0,0.623,0.198,0,0,0.916,0.916,0.821,0.821044618344226,0.0844864793151894,0.0844864793151894,0.178955381655773,0.020523938296799,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","male","1",0.156,48.3,80.7,317,1100,0.395,0.179,0.0296,0.604,0.574,0.574,0.3,0.0409,0,NA,NA,0.615,0.874,NA,NA,NA,0.345,0.789,0.343,0.347,0,0,0.302,0.311,0,0,0.69,0.69,0.612,0.612372424182407,0.309932004386467,0.309932004386467,0.387627575817593,0.0992158190155267,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","male","2",0.15,105,130,628,1720,0.611,0.14,0.0283,0.779,0.751,0.751,0.21,0.0369,0,NA,NA,0.788,0.961,NA,NA,NA,0.468,0.871,0.531,0.327,0,0,0.476,0.292,0,0,0.857,0.857,0.768,0.768166814736291,0.142555297654142,0.142555297654142,0.231833185263709,0.0231009988276651,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","male","3",0.153,161,198,881,2840,0.729,0.101,0.0201,0.85,0.83,0.83,0.151,0.0302,0,NA,NA,0.86,0.981,NA,NA,NA,0.423,0.897,0.654,0.261,0,0,0.599,0.237,0,0,0.916,0.916,0.836,0.836028023107467,0.0844665859046306,0.0844665859046306,0.163971976892533,0.00841669250761131,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","male","4",0.155,248,320,1240,3330,0.819,0.0669,0.012,0.898,0.886,0.886,0.103,0.0188,0,NA,NA,0.904,0.988,NA,NA,NA,0.478,0.91,0.763,0.181,0,0,0.711,0.162,0,0,0.945,0.945,0.872,0.872483719011408,0.0552515467914081,0.0552515467914081,0.127516280988592,0.00770802932010595,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","male","5",0.161,565,34700,2350,34700,0.914,0.0289,0.0061,0.949,0.943,0.943,0.0499,0.00986,0,NA,NA,0.953,0.993,NA,NA,NA,0.547,0.946,0.854,0.129,0,0,0.816,0.118,0,0,0.982,0.982,0.933,0.933412011424288,0.0178392201472876,0.0178392201472876,0.0665879885757118,0.00165784181975711,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","country","male","total",0.773,204,34700,1000,34700,0.695,0.103,0.0191,0.817,0.798,0.798,0.162,0.0272,0,NA,NA,0.825,0.96,NA,NA,NA,0.416,0.883,0.631,0.248,0,0,0.583,0.223,0,0,0.879,0.879,0.805,0.805457629149208,0.121265528898726,0.121265528898726,0.194542370850792,0.0278862597608465,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","all","1",0.123,45.6,80.7,306,966,0.223,0.193,0.0291,0.446,0.417,0.417,0.404,0.0456,0,NA,NA,0.462,0.82,NA,NA,NA,0.375,0.748,0.163,0.396,0,0,0.143,0.361,0,0,0.559,0.559,0.504,0.504146478296611,0.440769094784555,0.440769094784555,0.495853521703389,0.15046015777724,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","all","2",0.072,103,130,636,1720,0.325,0.183,0.0277,0.535,0.508,0.508,0.402,0.0406,0,NA,NA,0.548,0.91,NA,NA,NA,0.434,0.839,0.228,0.489,0,0,0.2,0.434,0,0,0.717,0.717,0.634,0.633669433993543,0.283287867892891,0.283287867892891,0.366330566006457,0.0546225049621358,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","all","3",0.0565,160,198,881,2260,0.417,0.164,0.0246,0.605,0.581,0.581,0.36,0.0414,0,NA,NA,0.622,0.94,NA,NA,NA,0.41,0.874,0.32,0.464,0,0,0.286,0.425,0,0,0.785,0.785,0.711,0.711250328000018,0.215398942738442,0.215398942738442,0.288749671999982,0.0308605111903324,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","all","4",0.042,245,319,1230,3150,0.536,0.111,0.0236,0.671,0.648,0.648,0.312,0.0347,0,NA,NA,0.682,0.959,NA,NA,NA,0.46,0.885,0.451,0.371,0,0,0.419,0.342,0,0,0.822,0.822,0.761,0.76080738083974,0.178073899295952,0.178073899295952,0.23919261916026,0.0258249155562973,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","all","5",0.0274,533,23400,2140,23400,0.684,0.0571,0.0198,0.761,0.741,0.741,0.212,0.0244,0,NA,NA,0.766,0.953,NA,NA,NA,0.486,0.902,0.567,0.34,0,0,0.531,0.308,0,0,0.907,0.907,0.839,0.838830241824643,0.0928922524198002,0.0928922524198002,0.161169758175357,0.0134794639567991,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","all","total",0.342,131,23400,698,23400,0.364,0.163,0.0264,0.553,0.526,0.526,0.366,0.0404,0,NA,NA,0.567,0.893,NA,NA,NA,0.409,0.823,0.28,0.421,0,0,0.253,0.382,0,0,0.701,0.701,0.635,0.634533188636289,0.298798915131582,0.298798915131582,0.36546681136371,0.0785024285311039,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","female","1",0.0162,48,80,289,925,0.265,0.22,0.0153,0.5,0.485,0.485,0.371,0.0406,0,NA,NA,0.525,0.856,NA,NA,NA,0.468,0.698,0.2,0.354,0,0,0.174,0.307,0,0,0.554,0.554,0.48,0.480196833318363,0.446167412640833,0.446167412640833,0.519803166681638,0.154548189968477,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","female","2",0.012,104,130,611,1300,0.369,0.194,0.0287,0.592,0.563,0.563,0.347,0.0377,0,NA,NA,0.601,0.91,NA,NA,NA,0.339,0.812,0.236,0.476,0,0,0.209,0.402,0,0,0.712,0.712,0.611,0.611068667787254,0.288152465584635,0.288152465584635,0.388931332212746,0.0465231307847829,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","female","3",0.0115,162,198,820,1780,0.419,0.199,0.00894,0.627,0.618,0.618,0.325,0.029,0,NA,NA,0.647,0.943,NA,NA,NA,0.235,0.866,0.377,0.425,0,0,0.33,0.387,0,0,0.802,0.802,0.717,0.717253673357446,0.198361203313467,0.198361203313467,0.282746326642554,0.041193172481919,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","female","4",0.00696,243,318,1190,2710,0.621,0.126,0.0016,0.749,0.747,0.747,0.236,0.0229,0,NA,NA,0.77,0.983,NA,NA,NA,0.41,0.869,0.484,0.423,0,0,0.445,0.364,0,0,0.906,0.906,0.809,0.808862876769457,0.0935770783489924,0.0935770783489924,0.191137123230543,0.0101553072365249,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","female","5",0.00371,581,3450,2100,5680,0.672,0.0867,0.0444,0.803,0.759,0.759,0.202,0.0453,0,NA,NA,0.804,0.961,NA,NA,NA,0.619,0.882,0.528,0.39,0,0,0.497,0.358,0,0,0.918,0.918,0.855,0.855471121885395,0.0820247017505073,0.0820247017505073,0.144528878114605,0.0369193550527317,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","female","total",0.0532,139,3450,692,5680,0.404,0.186,0.0175,0.607,0.59,0.59,0.323,0.0354,0,NA,NA,0.625,0.913,NA,NA,NA,0.388,0.799,0.312,0.41,0,0,0.279,0.358,0,0,0.722,0.722,0.637,0.637175189590594,0.278126001858329,0.278126001858329,0.362824810409406,0.0755255902394243,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","male","1",0.107,45.2,80.7,309,966,0.215,0.188,0.0317,0.435,0.404,0.404,0.41,0.0466,0,NA,NA,0.45,0.813,NA,NA,NA,0.358,0.757,0.156,0.405,0,0,0.137,0.372,0,0,0.56,0.56,0.509,0.508725414017021,0.439736989695537,0.439736989695537,0.491274585982979,0.149678566373959,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","male","2",0.06,102,130,641,1720,0.315,0.18,0.0274,0.523,0.495,0.495,0.415,0.0413,0,NA,NA,0.537,0.91,NA,NA,NA,0.452,0.845,0.226,0.492,0,0,0.198,0.441,0,0,0.718,0.718,0.639,0.63881116229824,0.282181160296596,0.282181160296596,0.36118883770176,0.0564651319367218,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","male","3",0.045,160,198,897,2260,0.416,0.154,0.029,0.599,0.57,0.57,0.369,0.0449,0,NA,NA,0.615,0.939,NA,NA,NA,0.461,0.876,0.304,0.475,0,0,0.273,0.436,0,0,0.78,0.78,0.71,0.709575325109746,0.220152669382743,0.220152669382743,0.290424674890255,0.0279775790088277,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","male","4",0.0351,245,319,1240,3150,0.518,0.108,0.0285,0.654,0.626,0.626,0.328,0.0373,0,NA,NA,0.663,0.954,NA,NA,NA,0.471,0.889,0.444,0.359,0,0,0.413,0.337,0,0,0.803,0.803,0.75,0.750157369845035,0.196800000331698,0.196800000331698,0.249842630154965,0.0292975984962958,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","male","5",0.0237,525,23400,2140,23400,0.687,0.0513,0.015,0.753,0.738,0.738,0.214,0.0203,0,NA,NA,0.758,0.952,NA,NA,NA,0.451,0.907,0.574,0.33,0,0,0.537,0.298,0,0,0.905,0.905,0.836,0.835565175059297,0.0950245482107368,0.0950245482107368,0.164434824940703,0.00888037970637149,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","rural","male","total",0.289,130,23400,700,23400,0.355,0.157,0.0284,0.541,0.512,0.512,0.376,0.0415,0,NA,NA,0.554,0.888,NA,NA,NA,0.414,0.828,0.273,0.424,0,0,0.247,0.387,0,0,0.697,0.697,0.634,0.633954903719798,0.303323831712853,0.303323831712853,0.366045096280202,0.0791540031189591,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","all","1",0.0771,54.3,80.7,332,1100,0.737,0.171,0.0265,0.935,0.908,0.908,0.0844,0.0306,0,NA,NA,0.939,0.993,NA,NA,NA,0.278,0.851,0.702,0.238,0,0,0.612,0.199,0,0,0.94,0.94,0.812,0.811707855050997,0.0600749996509925,0.0600749996509925,0.188292144949003,0.00423384445116143,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","all","2",0.128,106,130,615,1640,0.807,0.113,0.0308,0.951,0.92,0.92,0.0755,0.0357,0,NA,NA,0.955,0.995,NA,NA,NA,0.483,0.875,0.736,0.219,0,0,0.657,0.19,0,0,0.954,0.954,0.846,0.846115011169328,0.0456590712558641,0.0456590712558641,0.153884988830672,0.00386735401120049,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","all","3",0.143,162,198,875,2840,0.865,0.077,0.0175,0.959,0.942,0.942,0.0565,0.0238,0,NA,NA,0.965,0.998,NA,NA,NA,0.335,0.907,0.797,0.178,0,0,0.731,0.16,0,0,0.975,0.975,0.892,0.89157891343001,0.0248612976217129,0.0248612976217129,0.10842108656999,0.000788652718419841,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","all","4",0.158,249,320,1260,3330,0.904,0.056,0.0092,0.969,0.96,0.96,0.038,0.0153,0,NA,NA,0.976,0.998,NA,NA,NA,0.503,0.912,0.847,0.137,0,0,0.787,0.117,0,0,0.985,0.985,0.903,0.903216143100407,0.0153412798199373,0.0153412798199373,0.0967838568995927,0.000986674837233792,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","all","5",0.173,569,50300,2320,50300,0.956,0.0253,0.00383,0.985,0.981,0.981,0.0187,0.00729,0,NA,NA,0.988,1,NA,NA,NA,0.697,0.951,0.909,0.0873,0,0,0.87,0.0791,0,0,0.996,0.996,0.949,0.94874351442125,0.00383604765988752,0.00383604765988752,0.0512564855787502,0.000292589778521492,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","all","total",0.658,239,50300,1130,50300,0.871,0.0772,0.0157,0.963,0.948,0.948,0.0496,0.0207,0,NA,NA,0.968,0.997,NA,NA,NA,0.427,0.906,0.814,0.161,0,0,0.751,0.14,0,0,0.975,0.975,0.891,0.890562466706768,0.0254936903405176,0.0254936903405176,0.109437533293232,0.00170004074398292,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","female","1",0.0277,53.2,80.6,329,830,0.735,0.187,0.0279,0.95,0.922,0.922,0.0741,0.0315,0,NA,NA,0.954,0.996,NA,NA,NA,0.44,0.854,0.705,0.239,0,0,0.607,0.207,0,0,0.943,0.943,0.814,0.814128100631921,0.0566750566886855,0.0566750566886855,0.185871899368079,0.00661852555557361,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","female","2",0.0379,106,130,602,1520,0.807,0.111,0.0352,0.953,0.918,0.918,0.0792,0.0395,0,NA,NA,0.957,0.997,NA,NA,NA,0.292,0.844,0.742,0.221,0,0,0.647,0.182,0,0,0.963,0.963,0.828,0.828114742755637,0.0366288481618737,0.0366288481618737,0.171885257244363,0.0104532698851355,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","female","3",0.0354,162,198,874,1820,0.877,0.0735,0.0205,0.971,0.95,0.95,0.0461,0.0232,0,NA,NA,0.973,0.996,NA,NA,NA,0.39,0.91,0.788,0.196,0,0,0.719,0.18,0,0,0.983,0.983,0.899,0.899002171584042,0.0169012538827105,0.0169012538827105,0.100997828415958,0.00238727418253062,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","female","4",0.0383,251,320,1310,3070,0.891,0.0602,0.0154,0.966,0.951,0.951,0.0457,0.0214,0,NA,NA,0.972,0.997,NA,NA,NA,0.519,0.898,0.813,0.164,0,0,0.747,0.139,0,0,0.977,0.977,0.886,0.885990789306504,0.0225890380591038,0.0225890380591038,0.114009210693496,0.000242627852879066,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","female","5",0.0356,557,50300,2040,50300,0.962,0.0264,0.00157,0.99,0.988,0.988,0.0117,0.00495,0,NA,NA,0.993,1,NA,NA,NA,0.656,0.944,0.929,0.0688,0,0,0.886,0.0569,0,0,0.997,0.997,0.942,0.942389267373493,0.00262309252424058,0.00262309252424058,0.0576107326265067,0,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","female","total",0.173,210,50300,983,50300,0.86,0.0867,0.0196,0.967,0.947,0.947,0.0501,0.0237,0,NA,NA,0.971,0.997,NA,NA,NA,0.431,0.892,0.8,0.174,0,0,0.728,0.149,0,0,0.974,0.974,0.877,0.87696258536148,0.0255972528233162,0.0255972528233162,0.12303741463852,0.00379695665515166,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","male","1",0.0494,54.9,80.7,334,1100,0.738,0.162,0.0256,0.926,0.9,0.9,0.0904,0.03,0,NA,NA,0.93,0.991,NA,NA,NA,0.207,0.849,0.701,0.237,0,0,0.616,0.195,0,0,0.938,0.938,0.81,0.810302648753374,0.062049022989718,0.062049022989718,0.189697351246626,0.00284928706072419,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","male","2",0.0901,106,130,620,1640,0.807,0.114,0.0289,0.949,0.921,0.921,0.0739,0.0341,0,NA,NA,0.955,0.994,NA,NA,NA,0.555,0.888,0.733,0.217,0,0,0.661,0.193,0,0,0.95,0.95,0.854,0.854185082969524,0.049707596925896,0.049707596925896,0.145814917030476,0.00091468615363218,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","male","3",0.108,162,198,875,2840,0.86,0.0783,0.0164,0.955,0.939,0.939,0.0602,0.024,0,NA,NA,0.963,0.999,NA,NA,NA,0.325,0.906,0.801,0.172,0,0,0.736,0.153,0,0,0.972,0.972,0.889,0.888970856579771,0.0276579465016161,0.0276579465016161,0.111029143420229,0.00022699965801153,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","male","4",0.12,249,320,1240,3330,0.909,0.0546,0.00709,0.97,0.963,0.963,0.0353,0.0133,0,NA,NA,0.977,0.999,NA,NA,NA,0.496,0.917,0.859,0.128,0,0,0.8,0.109,0,0,0.987,0.987,0.909,0.90912156336549,0.0128565088890119,0.0128565088890119,0.0908784366345096,0.00124175872068573,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","male","5",0.137,572,34700,2390,34700,0.954,0.025,0.00453,0.983,0.979,0.979,0.0209,0.00801,0,NA,NA,0.987,1,NA,NA,NA,0.706,0.953,0.903,0.093,0,0,0.865,0.0859,0,0,0.996,0.996,0.951,0.950692114461231,0.00420801374934761,0.00420801374934761,0.0493078855387688,0.000382315665765118,"NA_2017"
NA,NA,NA,NA,16776977,NA,2017,"ECU","urban","male","total",0.485,249,34700,1180,34700,0.874,0.0736,0.0142,0.962,0.948,0.948,0.0494,0.0196,0,NA,NA,0.968,0.997,NA,NA,NA,0.425,0.912,0.819,0.155,0,0,0.759,0.136,0,0,0.975,0.975,0.896,0.895713654027812,0.0254544642814966,0.0254544642814966,0.104286345972188,0.000905798031075126,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","all","1",0.2,208000,350000,1350000,3810000,0.458,0.279,0,0.737,0.737,0.702,0.198,0.198,NA,0.615,NA,0.899,0.9,0.377,0.222,NA,NA,NA,0.0215,0.228,0.0216,0.731,NA,NA,NA,NA,0.271,0.98,NA,NA,0.0196041856133875,0.728829330358471,NA,0.0173723133156767,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","all","2",0.2,478000,603000,3040000,13500000,0.603,0.183,0,0.785,0.785,0.72,0.214,0.213,NA,0.688,NA,0.934,0.934,0.52,0.157,NA,NA,NA,0.0372,0.384,0.0136,0.553,NA,NA,NA,NA,0.435,0.975,NA,NA,0.0252604394005529,0.564799214316892,NA,0.0112840098937873,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","all","3",0.2,760000,940000,4840000,11700000,0.694,0.1,0,0.794,0.794,0.654,0.291,0.291,NA,0.7,NA,0.946,0.946,0.609,0.0864,NA,NA,NA,0.0615,0.46,0.00411,0.461,NA,NA,NA,NA,0.526,0.983,NA,NA,0.0169105858857763,0.474047276094075,NA,0.00932120738196601,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","all","4",0.2,1200000,1540000,6450000,18100000,0.776,0.0642,0,0.841,0.841,0.636,0.318,0.318,NA,0.747,NA,0.954,0.954,0.684,0.0586,NA,NA,NA,0.101,0.566,0.00277,0.319,NA,NA,NA,NA,0.67,0.986,NA,NA,0.0139086621596946,0.330422206718846,NA,0.00633488310511119,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","all","5",0.2,3780000,132000000,18100000,735000000,0.82,0.0193,0,0.839,0.839,0.481,0.464,0.464,NA,0.756,NA,0.945,0.945,0.735,0.0165,NA,NA,NA,0.224,0.575,0.000679,0.198,NA,NA,NA,NA,0.799,0.996,NA,NA,0.00405477947505788,0.20122878268721,NA,0.00197726795612819,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","all","total",1,1150000,132000000,6150000,735000000,0.67,0.129,0,0.799,0.799,0.639,0.297,0.297,NA,0.701,NA,0.936,0.936,0.585,0.108,NA,NA,NA,0.089,0.443,0.00856,0.453,NA,NA,NA,NA,0.54,0.984,NA,NA,0.0159460680063033,0.4599149052703,NA,0.0092595136335153,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","female","1",0.0647,215000,350000,1390000,3810000,0.418,0.331,0,0.75,0.75,0.718,0.165,0.164,NA,0.666,NA,0.882,0.882,0.351,0.275,NA,NA,NA,0.0154,0.232,0.0133,0.718,NA,NA,NA,NA,0.26,0.965,NA,NA,0.0345549532047832,0.739587572030506,NA,0.0308620908426639,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","female","2",0.0784,480000,603000,3440000,13500000,0.612,0.221,0,0.833,0.833,0.76,0.186,0.184,NA,0.727,NA,0.945,0.946,0.521,0.198,NA,NA,NA,0.0454,0.395,0.0213,0.517,NA,NA,NA,NA,0.461,0.957,NA,NA,0.0430746096686944,0.538601544725767,NA,0.0177496997451495,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","female","3",0.063,767000,940000,5150000,11700000,0.71,0.127,0,0.837,0.837,0.738,0.228,0.228,NA,0.744,NA,0.966,0.966,0.63,0.11,NA,NA,NA,0.0809,0.426,0.00794,0.472,NA,NA,NA,NA,0.515,0.979,NA,NA,0.0210797733941925,0.484942517160542,NA,0.0147214149045544,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","female","4",0.0631,1230000,1540000,6780000,18100000,0.827,0.0561,0,0.883,0.883,0.647,0.312,0.312,NA,0.801,NA,0.958,0.958,0.749,0.0482,NA,NA,NA,0.151,0.518,0.00459,0.315,NA,NA,NA,NA,0.674,0.985,NA,NA,0.0154911398042985,0.32633425593899,NA,0.00346090742583932,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","female","5",0.0518,2720000,25300000,11200000,94300000,0.87,0.0252,0,0.895,0.895,0.473,0.503,0.503,NA,0.778,NA,0.975,0.975,0.755,0.0227,NA,NA,NA,0.252,0.553,0.000828,0.193,NA,NA,NA,NA,0.806,0.997,NA,NA,0.00255956837817888,0.194415680276986,NA,0,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","female","total",0.324,911000,25300000,4960000,94300000,0.678,0.16,0,0.837,0.837,0.676,0.268,0.268,NA,0.741,NA,0.944,0.944,0.592,0.137,NA,NA,NA,0.102,0.419,0.0103,0.455,NA,NA,NA,NA,0.531,0.975,NA,NA,0.0246894946051326,0.468971152055906,NA,0.0140113808293761,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","male","1",0.135,204000,350000,1330000,3500000,0.477,0.254,0,0.731,0.731,0.694,0.214,0.214,NA,0.589,NA,0.908,0.908,0.39,0.196,NA,NA,NA,0.0245,0.226,0.0258,0.737,NA,NA,NA,NA,0.277,0.988,NA,NA,0.0121813594245054,0.72348802881383,NA,0.0106748462259509,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","male","2",0.122,476000,603000,2780000,6340000,0.597,0.16,0,0.757,0.757,0.697,0.23,0.23,NA,0.665,NA,0.927,0.927,0.519,0.132,NA,NA,NA,0.0324,0.378,0.00901,0.575,NA,NA,NA,NA,0.42,0.985,NA,NA,0.0146846214936205,0.580352101653846,NA,0.00744549496542169,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","male","3",0.137,757000,940000,4690000,11700000,0.686,0.0883,0,0.775,0.775,0.617,0.32,0.32,NA,0.68,NA,0.937,0.937,0.599,0.0757,NA,NA,NA,0.0527,0.476,0.00239,0.457,NA,NA,NA,NA,0.531,0.985,NA,NA,0.0150346942323802,0.469145051922803,NA,0.00689142839078825,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","male","4",0.137,1190000,1540000,6300000,15300000,0.753,0.068,0,0.821,0.821,0.632,0.321,0.321,NA,0.722,NA,0.952,0.952,0.653,0.0636,NA,NA,NA,0.0774,0.588,0.00192,0.321,NA,NA,NA,NA,0.668,0.987,NA,NA,0.0131635123957657,0.332347122100084,NA,0.00768816749825853,"NA_2017"
