"iso","scope","quintile","gender","population","population_perc","year_survey","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","water_trucked","water_on_premises","water_distr","consume_distr","access_water_other_max","access_water_other_min","consume_bottled","access_water_daily","water_dist_continuity_jmp","improved_w_access_min","improved_w_access_max","access_water_piped_house_daily","access_water_piped_plot_daily","treat_water","water_meter","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","improved_san_min__hh","improved_san_max","improved_san_min_exclusive","improved_san_max_exclusive","access_latrines_unimproved_min","access_latrines_unimproved_max","access_latrines_unimproved_exclusive_min","no_sanitation_access","name"
"CRI","rural","3","all",5111238,0.058427685383199,2020,123416.68901911,159096.671875,545453.804693815,1284920,0.848,0.017,NA,0.865,0.865,0.865,0.0628,0,NA,NA,NA,0.865,0.927,NA,NA,NA,NA,0.992,0.0592,0.919,0,0.0185,0.0592,0.914,0,0.0185,0.978,0.996,0.974,0.992,0.00365,0.0221,0.00801,0.00365,"CRI_2020"
"CRI","rural","4","all",5111238,0.0404631462325286,2020,215129.85595839,306466.671875,833622.743060571,1843316.7421875,0.887,0.0137,NA,0.901,0.901,0.901,0.0458,0,NA,NA,NA,0.901,0.947,NA,NA,NA,NA,0.997,0.0575,0.933,0,0.00858,0.0575,0.931,0,0.00858,0.991,0.999,0.988,0.997,0.000583,0.00916,0.00307,0.000583,"CRI_2020"
"CRI","rural","5","all",5111238,0.0258742948356171,2020,573104.359415611,5562596.6640625,2030298.23640788,14125000,0.913,0.0156,NA,0.928,0.928,0.928,0.021,0,NA,NA,NA,0.928,0.949,NA,NA,NA,NA,0.994,0.0302,0.965,0,0.00523,0.0302,0.959,0,0.00523,0.995,1,0.989,0.994,0,0.00523,0.00602,0,"CRI_2020"
"CRI","rural","total","all",5111238,0.274402908994391,2020,130188.733838392,5562596.6640625,530054.369809433,14125000,0.857,0.0178,NA,0.874,0.874,0.874,0.0533,0,NA,NA,NA,0.874,0.928,NA,NA,NA,NA,0.992,0.0476,0.925,0,0.0233,0.0476,0.922,0,0.0221,0.973,0.996,0.97,0.992,0.00371,0.027,0.00827,0.00371,"CRI_2020"
"CRI","rural","1","female",5111238,0.0276384324693847,2020,31616.6591257949,54967.5,165233.443810825,419700,0.776,0.0399,NA,0.816,0.816,0.816,0.0876,0,NA,NA,NA,0.816,0.904,NA,NA,NA,NA,0.973,0.0252,0.896,0,0.0661,0.0252,0.892,0,0.0552,0.921,0.987,0.917,0.973,0.0131,0.0792,0.0274,0.0131,"CRI_2020"
"CRI","rural","2","female",5111238,0.0177468510772171,2020,75356.8499928925,96666.6666666667,314691.974555951,657250.0078125,0.907,0.0125,NA,0.92,0.92,0.92,0.0582,0,NA,NA,NA,0.92,0.978,NA,NA,NA,NA,0.993,0.0333,0.938,0,0.0239,0.0333,0.936,0,0.0239,0.972,0.996,0.969,0.993,0.00436,0.0283,0.00727,0.00436,"CRI_2020"
"CRI","rural","3","female",5111238,0.0160398942740785,2020,125021.631772163,159096.671875,514995.948241658,1071616.6796875,0.918,0.00513,NA,0.923,0.923,0.923,0.0398,0,NA,NA,NA,0.923,0.963,NA,NA,NA,NA,0.98,0.0557,0.924,0,0.0144,0.0557,0.91,0,0.0144,0.98,0.994,0.966,0.98,0.00557,0.02,0.0201,0.00557,"CRI_2020"
"CRI","rural","4","female",5111238,0.00959839847121064,2020,220349.347753298,306466.671875,805624.472715546,1561583.3046875,0.899,0.0285,NA,0.927,0.927,0.927,0.043,0,NA,NA,NA,0.927,0.97,NA,NA,NA,NA,1,0.0672,0.913,0,0.0201,0.0672,0.913,0,0.0201,0.98,1,0.98,1,0,0.0201,0,0,"CRI_2020"
"CRI","rural","5","female",5111238,0.00685374969419664,2020,621051.568855743,3465060,2152929.70537651,14125000,0.887,0.0122,NA,0.9,0.9,0.9,0.0293,0,NA,NA,NA,0.9,0.929,NA,NA,NA,NA,1,0.0169,0.976,0,0.00687,0.0169,0.976,0,0.00687,0.993,1,0.993,1,0,0.00687,0,0,"CRI_2020"
"CRI","rural","total","female",5111238,0.0816862278015068,2020,122039.677709597,3465060,477885.866004177,14125000,0.864,0.022,NA,0.886,0.886,0.886,0.0592,0,NA,NA,NA,0.886,0.945,NA,NA,NA,NA,0.985,0.0384,0.921,0,0.0336,0.0384,0.917,0,0.03,0.96,0.993,0.955,0.985,0.00651,0.0401,0.0149,0.00651,"CRI_2020"
"CRI","rural","1","male",5111238,0.0476916643821593,2020,32015.0887582517,55000.0004882812,164057.99715622,564883.3359375,0.831,0.0157,NA,0.847,0.847,0.847,0.0534,0,NA,NA,NA,0.847,0.9,NA,NA,NA,NA,0.998,0.0492,0.913,0,0.0356,0.0492,0.913,0,0.0356,0.962,0.998,0.962,0.998,0.00246,0.038,0.00246,0.00246,"CRI_2020"
"CRI","rural","2","male",5111238,0.0469626090908032,2020,75504.3902436921,96660,355492.246026654,737742,0.859,0.0152,NA,0.874,0.874,0.874,0.044,0,NA,NA,NA,0.874,0.918,NA,NA,NA,NA,0.99,0.0513,0.929,0,0.015,0.0513,0.924,0,0.015,0.981,0.996,0.975,0.99,0.00423,0.0193,0.00974,0.00423,"CRI_2020"
"CRI","rural","3","male",5111238,0.0423877911091205,2020,122809.365273255,158833.328125,556979.31202799,1284920,0.817,0.0221,NA,0.839,0.839,0.839,0.0726,0,NA,NA,NA,0.839,0.912,NA,NA,NA,NA,0.997,0.0608,0.916,0,0.0202,0.0608,0.916,0,0.0202,0.977,0.997,0.977,0.997,0.00283,0.023,0.00283,0.00283,"CRI_2020"
"CRI","rural","4","male",5111238,0.030864747761318,2020,213506.685004518,304691.6875,842329.717028232,1843316.7421875,0.883,0.00843,NA,0.892,0.892,0.892,0.0468,0,NA,NA,NA,0.892,0.939,NA,NA,NA,NA,0.996,0.0541,0.941,0,0.0045,0.0541,0.937,0,0.0045,0.995,0.999,0.991,0.996,0.000791,0.00529,0.00416,0.000791,"CRI_2020"
"CRI","rural","5","male",5111238,0.0190205451414204,2020,555827.348184094,5562596.6640625,1986109.94492131,8125000,0.923,0.017,NA,0.94,0.94,0.94,0.0177,0,NA,NA,NA,0.94,0.958,NA,NA,NA,NA,0.992,0.0356,0.96,0,0.00457,0.0356,0.951,0,0.00457,0.995,1,0.987,0.992,0,0.00457,0.00843,0,"CRI_2020"
"CRI","rural","total","male",5111238,0.192716681192884,2020,133642.849232989,5562596.6640625,552166.873301721,8125000,0.853,0.0159,NA,0.869,0.869,0.869,0.0506,0,NA,NA,NA,0.869,0.92,NA,NA,NA,NA,0.995,0.0517,0.927,0,0.0186,0.0517,0.924,0,0.0186,0.979,0.998,0.976,0.995,0.00244,0.021,0.00525,0.00244,"CRI_2020"
"CRI","urban","1","all",5111238,0.124669903148456,2020,31077.4003668901,55041.66796875,161235.233311685,380416.671875,0.969,0.0131,NA,0.983,0.983,0.983,0.00994,0,NA,NA,NA,0.983,0.992,NA,NA,NA,NA,0.99,0.284,0.691,0,0.0148,0.284,0.688,0,0.0148,0.975,0.989,0.972,0.986,0.0107,0.0254,0.0137,0.00565,"CRI_2020"
"CRI","urban","2","all",5111238,0.13529053983198,2020,76047.0270233344,96508.1979166667,368250.782453235,983440,0.98,0.00705,NA,0.987,0.987,0.987,0.00183,0,NA,NA,NA,0.987,0.989,NA,NA,NA,NA,0.992,0.232,0.755,0,0.00842,0.229,0.753,0,0.00842,0.987,0.995,0.982,0.99,0.00458,0.013,0.00952,0.00279,"CRI_2020"
"CRI","urban","3","all",5111238,0.141572314616801,2020,124272.664482145,159477.08203125,583506.431286072,1872916.65625,0.981,0.0114,NA,0.992,0.992,0.992,0.00606,0,NA,NA,NA,0.992,0.998,NA,NA,NA,NA,0.994,0.256,0.738,0,0.00479,0.256,0.733,0,0.00479,0.994,0.999,0.989,0.994,0.000871,0.00566,0.00602,0.000871,"CRI_2020"
"CRI","urban","4","all",5111238,0.159536853767471,2020,220704.724590676,306833.328125,936567.677751126,2111816.75,0.981,0.0121,NA,0.993,0.993,0.993,0.00536,0,NA,NA,NA,0.993,0.998,NA,NA,NA,NA,0.997,0.3,0.696,0,0.00182,0.3,0.695,0,0.00182,0.996,0.998,0.995,0.997,0.00192,0.00374,0.00286,0.00192,"CRI_2020"
"CRI","urban","5","all",5111238,0.174125705164383,2020,598675.377200496,4421986.5,2091266.77937929,11070833.3125,0.99,0.00605,NA,0.996,0.996,0.996,0.00313,0,NA,NA,NA,0.996,0.999,NA,NA,NA,NA,0.996,0.334,0.665,0,0,0.334,0.661,0,0,0.999,0.999,0.995,0.995,0.001,0.001,0.00459,0,"CRI_2020"
"CRI","urban","total","all",5111238,0.725597091005609,2020,210283.907931846,4421986.5,829263.132137059,11070833.3125,0.981,0.00977,NA,0.991,0.991,0.991,0.0051,0,NA,NA,NA,0.991,0.996,NA,NA,NA,NA,0.994,0.285,0.706,0,0.00538,0.284,0.704,0,0.00538,0.991,0.997,0.988,0.993,0.00348,0.00886,0.00695,0.00206,"CRI_2020"
"CRI","urban","1","female",5111238,0.0637554524539079,2020,31294.2854514918,55041.66796875,164645.598390053,380416.671875,0.982,0.00872,NA,0.991,0.991,0.991,0.00582,0,NA,NA,NA,0.991,0.997,NA,NA,NA,NA,0.988,0.299,0.682,0,0.0125,0.299,0.677,0,0.0125,0.98,0.993,0.976,0.988,0.0072,0.0197,0.0116,0.0072,"CRI_2020"
"CRI","urban","2","female",5111238,0.0521835405427449,2020,75655.8825150452,96491.1171875,363758.519420831,983440,0.996,0.00272,NA,0.998,0.998,0.998,0.00166,0,NA,NA,NA,0.998,1,NA,NA,NA,NA,0.99,0.254,0.733,0,0.00638,0.246,0.733,0,0.00638,0.987,0.993,0.979,0.985,0.00678,0.0132,0.0148,0.00233,"CRI_2020"
"CRI","urban","3","female",5111238,0.0583530447411696,2020,123847.337840816,159341.671875,554210.212512108,1339166.65625,0.981,0.0148,NA,0.996,0.996,0.996,0.00413,0,NA,NA,NA,0.996,1,NA,NA,NA,NA,0.998,0.279,0.711,0,0.00944,0.279,0.71,0,0.00944,0.99,0.999,0.989,0.998,0.000754,0.0102,0.00174,0.000754,"CRI_2020"
"CRI","urban","4","female",5111238,0.0577474323087095,2020,219087.97481844,306833.328125,891491.494307711,2111816.75,0.979,0.0168,NA,0.996,0.996,0.996,0.00401,0,NA,NA,NA,0.996,1,NA,NA,NA,NA,0.997,0.321,0.677,0,0,0.321,0.676,0,0,0.998,0.998,0.997,0.997,0.00196,0.00196,0.00271,0.00196,"CRI_2020"
"CRI","urban","5","female",5111238,0.0617334630020322,2020,587708.756363717,3200858.5,1914875.40542791,6569000,0.988,0.00919,NA,0.997,0.997,0.997,0.00252,0,NA,NA,NA,0.997,1,NA,NA,NA,NA,1,0.329,0.671,0,0,0.329,0.671,0,0,1,1,1,1,0,0,0.000478,0,"CRI_2020"
"CRI","urban","total","female",5111238,0.293587809549469,2020,189804.577661594,3200858.5,719623.297790863,6569000,0.985,0.0106,NA,0.996,0.996,0.996,0.00366,0,NA,NA,NA,0.996,0.999,NA,NA,NA,NA,0.995,0.298,0.693,0,0.00558,0.297,0.692,0,0.00558,0.991,0.997,0.988,0.994,0.00323,0.00881,0.00602,0.00245,"CRI_2020"
"CRI","urban","1","male",5111238,0.0609144506945481,2020,30850.3999336329,55000,157665.811505771,370000,0.957,0.0175,NA,0.974,0.974,0.974,0.0142,0,NA,NA,NA,0.974,0.988,NA,NA,NA,NA,0.991,0.269,0.7,0,0.0172,0.269,0.698,0,0.0172,0.969,0.986,0.967,0.984,0.0142,0.0314,0.0158,0.00406,"CRI_2020"
"CRI","urban","2","male",5111238,0.0831069992892348,2020,76292.6297461009,96508.1979166667,371071.509853875,729650,0.97,0.00995,NA,0.98,0.98,0.98,0.00195,0,NA,NA,NA,0.98,0.982,NA,NA,NA,NA,0.994,0.218,0.769,0,0.00978,0.218,0.766,0,0.00978,0.987,0.997,0.984,0.994,0.00311,0.0129,0.00596,0.00311,"CRI_2020"
"CRI","urban","3","male",5111238,0.0832192698756314,2020,124570.901952484,159477.08203125,604048.831711107,1872916.65625,0.981,0.00887,NA,0.989,0.989,0.989,0.00751,0,NA,NA,NA,0.989,0.997,NA,NA,NA,NA,0.991,0.239,0.759,0,0.0013,0.239,0.75,0,0.0013,0.998,0.999,0.989,0.991,0.00096,0.00226,0.00924,0.00096,"CRI_2020"
"CRI","urban","4","male",5111238,0.101789421458762,2020,221621.943165006,306666.6875,962140.41227333,2085974.9765625,0.982,0.00916,NA,0.991,0.991,0.991,0.0062,0,NA,NA,NA,0.991,0.997,NA,NA,NA,NA,0.997,0.287,0.708,0,0.00296,0.287,0.707,0,0.00296,0.995,0.998,0.994,0.997,0.00189,0.00485,0.00296,0.00189,"CRI_2020"
"CRI","urban","5","male",5111238,0.112392242162351,2020,604698.991185407,4421986.5,2188152.91803266,11070833.3125,0.991,0.00409,NA,0.995,0.995,0.995,0.00352,0,NA,NA,NA,0.995,0.998,NA,NA,NA,NA,0.994,0.338,0.66,0,0,0.338,0.655,0,0,0.998,0.998,0.993,0.993,0.00163,0.00163,0.00715,0,"CRI_2020"
"CRI","urban","total","male",5111238,0.43200928145614,2020,224201.390664665,4421986.5,903772.917428176,11070833.3125,0.978,0.00918,NA,0.987,0.987,0.987,0.00612,0,NA,NA,NA,0.987,0.993,NA,NA,NA,NA,0.994,0.275,0.716,0,0.00523,0.275,0.712,0,0.00523,0.991,0.996,0.987,0.992,0.00366,0.00889,0.00762,0.00178,"CRI_2020"
