"iso","scope","quintile","gender","population","year_survey","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","water_trucked","water_on_premises","water_distr","consume_distr","access_water_other_max","access_water_other_min","consume_bottled","access_water_daily","water_dist_continuity_jmp","improved_w_access_min","improved_w_access_max","access_water_piped_house_daily","access_water_piped_plot_daily","treat_water","water_meter","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","improved_san_min__hh","improved_san_max","improved_san_min_exclusive","improved_san_max_exclusive","access_latrines_unimproved_min","access_latrines_unimproved_max","access_latrines_unimproved_exclusive_min","no_sanitation_access","name"
"ECU","rural","3","female",17510643,2020,0.0126416110041209,126.431093350868,152,608.696480885683,1180,0.472,0.132,0.0249,0.63,0.605,0.605,0.375,0.172,NA,NA,NA,0.777,0.98,NA,NA,NA,0.655,NA,0.364,0.497,0.0935,0.123,NA,NA,NA,NA,0.955,0.984,NA,NA,0.0161,0.0455,NA,0.0367,"ECU_2020"
"ECU","rural","4","female",17510643,2020,0.00742884133297285,200.045457863971,257.333333333333,729.904821478528,1487,0.609,0.105,0.00515,0.719,0.714,0.714,0.27,0.133,NA,NA,NA,0.847,0.984,NA,NA,NA,0.776,NA,0.371,0.52,0.0807,0.0977,NA,NA,NA,NA,0.971,0.988,NA,NA,0.0115,0.0285,NA,0.0249,"ECU_2020"
"ECU","rural","5","female",17510643,2020,0.00362337455360819,412.765757804182,1148,1298.6123359304,3435,0.581,0.0326,0,0.614,0.614,0.614,0.369,0.21,NA,NA,NA,0.823,0.983,NA,NA,NA,0.72,NA,0.491,0.444,0.0367,0.0449,NA,NA,NA,NA,0.971,0.979,NA,NA,0.0207,0.0288,NA,0.0207,"ECU_2020"
"ECU","rural","total","female",17510643,2020,0.0633102144051575,96.8670692653262,1148,456.669408263941,3435,0.419,0.129,0.0184,0.567,0.549,0.549,0.359,0.192,NA,NA,NA,0.741,0.907,NA,NA,NA,0.615,NA,0.303,0.448,0.118,0.201,NA,NA,NA,NA,0.868,0.951,NA,NA,0.0486,0.132,NA,0.0585,"ECU_2020"
"ECU","rural","1","male",17510643,2020,0.0964493377750003,29.5641827697668,60,212.626977758561,602,0.178,0.12,0.00808,0.306,0.298,0.298,0.365,0.179,NA,NA,NA,0.476,0.662,NA,NA,NA,0.359,NA,0.12,0.423,0.106,0.164,NA,NA,NA,NA,0.648,0.706,NA,NA,0.294,0.352,NA,0.304,"ECU_2020"
"ECU","rural","2","male",17510643,2020,0.0637868652466996,81.4651995342386,101.166666666667,520.100264258491,1170,0.291,0.143,0.013,0.448,0.435,0.435,0.474,0.169,NA,NA,NA,0.604,0.908,NA,NA,NA,0.464,NA,0.157,0.541,0.118,0.171,NA,NA,NA,NA,0.816,0.869,NA,NA,0.131,0.184,NA,0.149,"ECU_2020"
"ECU","rural","3","male",17510643,2020,0.0477654756776206,123.815020439612,152.5,753.378277382515,1610,0.397,0.0945,0.0231,0.515,0.492,0.492,0.463,0.233,NA,NA,NA,0.724,0.955,NA,NA,NA,0.532,NA,0.183,0.64,0.0859,0.142,NA,NA,NA,NA,0.909,0.965,NA,NA,0.035,0.0907,NA,0.0481,"ECU_2020"
"ECU","rural","4","male",17510643,2020,0.0416937968859983,194.823427745965,258,1037.76567573242,1985,0.448,0.106,0.00988,0.564,0.554,0.554,0.396,0.216,NA,NA,NA,0.77,0.95,NA,NA,NA,0.637,NA,0.328,0.577,0.0596,0.0757,NA,NA,NA,NA,0.964,0.981,NA,NA,0.0194,0.0355,NA,0.0286,"ECU_2020"
"ECU","rural","5","male",17510643,2020,0.020777044143145,480.542453314556,11500,1855.24194120262,11500,0.568,0.0417,0.0055,0.615,0.609,0.609,0.34,0.224,NA,NA,NA,0.833,0.949,NA,NA,NA,0.687,NA,0.417,0.471,0.0641,0.0784,NA,NA,NA,NA,0.952,0.966,NA,NA,0.0336,0.0479,NA,0.0414,"ECU_2020"
"ECU","rural","total","male",17510643,2020,0.290239310748194,103.802567033536,11500,572.923494058206,11500,0.318,0.112,0.0121,0.443,0.43,0.43,0.411,0.196,NA,NA,NA,0.626,0.842,NA,NA,NA,0.485,NA,0.196,0.518,0.0945,0.141,NA,NA,NA,NA,0.809,0.856,NA,NA,0.144,0.191,NA,0.157,"ECU_2020"
"ECU","urban","1","all",17510643,2020,0.0816822659723277,36.783582116961,60,223.759980702333,530,0.762,0.136,0.0686,0.966,0.898,0.898,0.102,0.073,NA,NA,NA,0.971,1,NA,NA,NA,0.898,NA,0.626,0.322,0.0392,0.0514,NA,NA,NA,NA,0.988,1,NA,NA,0.000158,0.0123,NA,0.0123,"ECU_2020"
"ECU","urban","2","all",17510643,2020,0.123321095830732,78.9168633179912,101.285714285714,442.916071028229,1109,0.821,0.0869,0.0601,0.968,0.908,0.908,0.0922,0.0741,NA,NA,NA,0.982,1,NA,NA,NA,0.908,NA,0.68,0.308,0.0107,0.0117,NA,NA,NA,NA,0.999,1,NA,NA,0,0.000979,NA,0.000916,"ECU_2020"
