"iso","scope","quintile","gender","population","population_perc","year_survey","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","water_trucked","water_on_premises","water_distr","consume_distr","access_water_other_max","access_water_other_min","consume_bottled","access_water_daily","water_dist_continuity_jmp","improved_w_access_min","improved_w_access_max","access_water_piped_house_daily","access_water_piped_plot_daily","treat_water","water_meter","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","improved_san_min__hh","improved_san_max","improved_san_min_exclusive","improved_san_max_exclusive","access_latrines_unimproved_min","access_latrines_unimproved_max","access_latrines_unimproved_exclusive_min","no_sanitation_access","name"
"SLV","urban","4","all",6305496,0.150521504725221,2018,179.881041675001,223.375,869.224376130542,2223.90808105469,0.591,0.322,0.0111,0.924,0.914,0.914,0.0794,0.078,NA,0,NA,0.992,0.993,0,0,NA,NA,0.92,0.631,0.193,0.0192,0.175,0.6,0.178,0.0151,0.142,0.844,1,0.793,0.92,0.000337,0.156,0.0801,0.0165,"SLV_2018"
"SLV","urban","5","all",6305496,0.174531374770977,2018,370.459651524598,8666.66666666667,1477.18222360609,26000,0.754,0.195,0.00448,0.954,0.951,0.951,0.0464,0.046,NA,0.0000591,NA,0.997,0.997,0,0.0000591,NA,NA,0.958,0.776,0.141,0.00941,0.0827,0.754,0.135,0.00889,0.0693,0.926,1,0.898,0.958,0.000405,0.0737,0.0419,0.00583,"SLV_2018"
"SLV","urban","total","all",6305496,0.596168823426617,2018,177.985836362654,8666.66666666667,816.248553207727,26000,0.544,0.345,0.00983,0.899,0.89,0.89,0.0962,0.0941,NA,0.0000166,NA,0.985,0.987,0,0.0000166,NA,NA,0.909,0.585,0.187,0.0246,0.226,0.558,0.17,0.0187,0.178,0.797,0.998,0.747,0.907,0.002,0.203,0.0935,0.0178,"SLV_2018"
"SLV","urban","1","female",6305496,0.0262015463140076,2018,50.151253522476,63.6800003051758,450.029760763005,1395.37335205078,0.312,0.494,0.0104,0.816,0.806,0.806,0.144,0.144,NA,0,NA,0.949,0.95,0,0,NA,NA,0.843,0.367,0.189,0.0413,0.441,0.343,0.182,0.0253,0.315,0.597,0.997,0.55,0.84,0.00283,0.403,0.16,0.0343,"SLV_2018"
"SLV","urban","2","female",6305496,0.0407283715141417,2018,83.528935567146,100,466.646468928268,1208.46403503418,0.391,0.444,0.023,0.858,0.836,0.836,0.147,0.145,NA,0,NA,0.981,0.983,0,0,NA,NA,0.861,0.454,0.244,0.0299,0.3,0.409,0.226,0.0184,0.224,0.727,0.997,0.653,0.859,0.00268,0.273,0.141,0.0236,"SLV_2018"
"SLV","urban","3","female",6305496,0.0491079816996738,2018,122.430303309905,147.555554707845,639.344354185826,1489.66665649414,0.46,0.396,0.0114,0.868,0.857,0.857,0.135,0.134,NA,0,NA,0.99,0.992,0,0,NA,NA,0.887,0.529,0.225,0.0284,0.242,0.511,0.194,0.0164,0.178,0.783,0.996,0.722,0.883,0.00395,0.217,0.117,0.0233,"SLV_2018"
"SLV","urban","4","female",6305496,0.0509406059970079,2018,178.16104673367,223.333333333333,857.896312262649,1853.98002624512,0.62,0.298,0.0112,0.929,0.919,0.919,0.0734,0.0733,NA,0,NA,0.992,0.992,0,0,NA,NA,0.933,0.653,0.169,0.0177,0.178,0.635,0.155,0.0115,0.144,0.839,1,0.801,0.933,0,0.161,0.0671,0.0123,"SLV_2018"
"SLV","urban","5","female",6305496,0.0598735477584911,2018,351.594030639938,2525,1305.8954409707,6332.49984741211,0.788,0.17,0.00192,0.961,0.959,0.959,0.039,0.0386,NA,0,NA,0.997,0.998,0,0,NA,NA,0.968,0.81,0.113,0.0075,0.0769,0.795,0.107,0.00648,0.066,0.93,1,0.908,0.968,0.0000636,0.0695,0.0322,0.00228,"SLV_2018"
"SLV","urban","total","female",6305496,0.22030289744761,2018,166.959470788318,2525,772.560214737772,6332.49984741211,0.559,0.33,0.0107,0.9,0.89,0.89,0.0977,0.0968,NA,0,NA,0.987,0.988,0,0,NA,NA,0.911,0.604,0.181,0.0218,0.213,0.582,0.165,0.0138,0.162,0.807,0.998,0.761,0.909,0.00164,0.193,0.0911,0.0162,"SLV_2018"
"SLV","urban","1","male",6305496,0.0383039988712062,2018,43.7784576173193,63.784676688058,251.09617674025,619.858993530273,0.237,0.52,0.0129,0.77,0.759,0.759,0.181,0.164,NA,0,NA,0.923,0.94,0,0,NA,NA,0.837,0.29,0.218,0.0517,0.481,0.267,0.187,0.041,0.373,0.56,0.989,0.494,0.826,0.0114,0.44,0.174,0.0564,"SLV_2018"
"SLV","urban","2","male",6305496,0.0608101522727622,2018,82.9641506376613,100,424.91054756162,1080,0.391,0.446,0.0152,0.851,0.837,0.837,0.14,0.139,NA,0,NA,0.976,0.977,0,0,NA,NA,0.875,0.441,0.179,0.0391,0.378,0.41,0.156,0.0275,0.307,0.659,0.998,0.593,0.873,0.0016,0.341,0.127,0.019,"SLV_2018"
"SLV","urban","3","male",6305496,0.0785435899900158,2018,124.250938162089,147.600006103516,636.167699551313,1473.78002929688,0.472,0.423,0.00561,0.9,0.895,0.895,0.0961,0.095,NA,0,NA,0.99,0.991,0,0,NA,NA,0.896,0.508,0.21,0.0333,0.279,0.477,0.19,0.0288,0.226,0.751,0.998,0.696,0.894,0.00248,0.249,0.106,0.0155,"SLV_2018"
"SLV","urban","4","male",6305496,0.0995808987282134,2018,180.760905039785,223.375,875.019246889624,2223.90808105469,0.575,0.336,0.011,0.921,0.911,0.911,0.0828,0.0806,NA,0,NA,0.992,0.994,0,0,NA,NA,0.913,0.619,0.207,0.0201,0.174,0.581,0.191,0.017,0.142,0.846,0.999,0.788,0.913,0.00052,0.154,0.0872,0.0187,"SLV_2018"
"SLV","urban","5","male",6305496,0.114657827012486,2018,380.311152137009,8666.66666666667,1566.6270319348,26000,0.734,0.21,0.00598,0.95,0.946,0.946,0.0508,0.0503,NA,0.0000937,NA,0.996,0.997,0,0.0000937,NA,NA,0.953,0.756,0.158,0.0105,0.086,0.73,0.151,0.0103,0.0712,0.924,0.999,0.891,0.952,0.000605,0.0761,0.0477,0.00791,"SLV_2018"
"SLV","urban","total","male",6305496,0.375865925979008,2018,184.448620340785,8666.66666666667,841.855204102016,26000,0.536,0.354,0.00933,0.899,0.891,0.891,0.0953,0.0925,NA,0.0000266,NA,0.983,0.986,0,0.0000266,NA,NA,0.907,0.574,0.19,0.0263,0.234,0.543,0.173,0.0216,0.188,0.79,0.998,0.738,0.905,0.00221,0.21,0.0949,0.0188,"SLV_2018"
