"iso","scope","quintile","gender","population","population_perc","year_survey","pais_c","zone","sex","quintileipc","population_prc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house__hh","access_water_piped_plot__hh","water_trucked__hh","water_on_premises__hh","water_distr__hh","consume_distr__hh","consume_other_max__hh","consume_other_min__hh","consume_bottled__hh","water_dist_daily__hh","water_dist_continuity_jmp__hh","improved_w_access_min__hh","improved_w_access_max__hh","access_water_piped_house_daily__hh","access_water_piped_plot_daily__hh","treat_water__hh","water_meter__hh","access_san_exclusive__hh","access_sewer__hh","access_septic__hh","access_latrine_min__hh","access_latrine_max__hh","access_sewer_exclusive__hh","access_septic_exclusive__hh","access_latrine_exclusive_min__hh","access_latrine_exclusive_max__hh","improved_san_min__hh","improved_san_max__hh","improved_san_min_exclusive__hh","improved_san_max_exclusive__hh","access_latrines_unimproved_min__hh","access_latrines_unimproved_max__hh","access_latrines_unimproved_exclusive_min__hh","no_sanitation_access__hh","name"
NA,NA,NA,NA,208494900,NA,2019,"BRA","country","female","5",0.08,3710,105000,11300,316000,0.943,0.0037,NA,0.947,0.962,0.947,0.0534,0.000734,NA,0.908,0.961,0.947,1,0.893,0.00325,NA,NA,0.998,0.804,0.158,0,0.0287,0.804,0.158,0,0.0283,0.963,0.991,0.962,0.990410223395998,0.00864836088458263,0.0373604820663528,0.00958977660400245,0.000453866011997148,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","country","female","total",0.483,1030,105000,3810,316000,0.866,0.0125,NA,0.879,0.903,0.879,0.121,0.00471,NA,0.786,0.897,0.883,1,0.76,0.00872,NA,NA,0.979,0.627,0.249,0,0.0828,0.626,0.246,0,0.0765,0.876,0.959,0.872,0.948164518960701,0.0414408671007337,0.124277535316214,0.0518354810392994,0.00543068787079706,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","country","male","1",0.0951,199,360,1050,5000,0.624,0.0286,NA,0.653,0.695,0.653,0.347,0.0287,NA,0.538,0.661,0.681,1,0.49,0.0182,NA,NA,0.882,0.319,0.336,0,0.221,0.317,0.325,0,0.184,0.654,0.875,0.642,0.82518946685388,0.124705832638488,0.345837157398546,0.17481053314612,0.0319038634403044,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","country","male","2",0.0988,508,666,2310,8620,0.755,0.0133,NA,0.768,0.808,0.768,0.232,0.0101,NA,0.676,0.791,0.778,1,0.639,0.0103,NA,NA,0.972,0.476,0.324,0,0.143,0.475,0.32,0,0.134,0.8,0.944,0.796,0.929259772768298,0.0564215480360514,0.199716815445061,0.0707402272317025,0.00616544434476183,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","country","male","3",0.106,848,1020,3380,10800,0.818,0.00976,NA,0.828,0.857,0.828,0.172,0.00623,NA,0.751,0.848,0.834,1,0.721,0.00745,NA,NA,0.986,0.579,0.279,0,0.108,0.578,0.277,0,0.104,0.858,0.966,0.855,0.959020470080892,0.0344614926747347,0.142278476238679,0.0409795299191079,0.00413217139004261,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","country","male","4",0.113,1360,1800,5040,19900,0.875,0.00555,NA,0.88,0.903,0.88,0.12,0.00214,NA,0.821,0.899,0.882,1,0.798,0.00454,NA,NA,0.995,0.679,0.228,0,0.0703,0.679,0.227,0,0.0689,0.907,0.978,0.906,0.97525564730574,0.0224692847853517,0.0927695324073491,0.0247443526942602,0.00111422947130631,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","country","male","5",0.121,4070,117000,13200,325000,0.916,0.00514,NA,0.921,0.944,0.921,0.0786,0.000455,NA,0.894,0.942,0.922,1,0.871,0.00368,NA,NA,0.998,0.779,0.173,0,0.0382,0.779,0.173,0,0.0378,0.952,0.99,0.952,0.989317897793548,0.00966711751308198,0.0478876623127097,0.010682102206452,0.000684603169816733,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","country","male","total",0.527,1320,117000,4800,325000,0.806,0.0118,NA,0.818,0.848,0.818,0.182,0.00876,NA,0.746,0.839,0.827,1,0.715,0.00842,NA,NA,0.97,0.58,0.263,0,0.111,0.579,0.26,0,0.101,0.843,0.954,0.839,0.94002155697444,0.0464252847586052,0.157345217560373,0.0599784430255602,0.00801565312980975,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","all","1",0.059,175,360,932,3740,0.302,0.0438,NA,0.346,0.418,0.346,0.654,0.0635,NA,0.289,0.362,0.41,1,0.21,0.0261,NA,NA,0.754,0.0348,0.408,0,0.344,0.0343,0.387,0,0.269,0.443,0.787,0.421,0.689369610945067,0.212857531557111,0.557298839032868,0.310630389054933,0.0734065545398022,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","all","2",0.0322,498,666,2250,6520,0.321,0.0207,NA,0.342,0.423,0.342,0.658,0.0448,NA,0.313,0.374,0.387,1,0.237,0.0122,NA,NA,0.899,0.0496,0.492,0,0.335,0.0494,0.48,0,0.298,0.541,0.876,0.529,0.827119326028087,0.124029149632739,0.458798739841869,0.172880673971913,0.0249250554489753,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","all","3",0.0228,848,1020,3170,8480,0.32,0.0179,NA,0.338,0.423,0.338,0.662,0.0368,NA,0.329,0.379,0.374,1,0.245,0.0106,NA,NA,0.936,0.0641,0.525,0,0.32,0.0641,0.518,0,0.299,0.589,0.909,0.582,0.881218488467883,0.0911475361464701,0.410697849570747,0.118781511532117,0.0214576115781376,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","all","4",0.0144,1320,1800,4560,12400,0.297,0.0116,NA,0.309,0.391,0.309,0.691,0.0187,NA,0.332,0.365,0.327,1,0.251,0.00792,NA,NA,0.969,0.0586,0.577,0,0.301,0.0586,0.576,0,0.288,0.636,0.937,0.634,0.921701933332607,0.0632265550455572,0.364498923598532,0.078298066667393,0.00939104084173052,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","all","5",0.00789,3040,40000,8660,102000,0.279,0.0111,NA,0.29,0.384,0.29,0.71,0.0103,NA,0.341,0.368,0.3,1,0.249,0.00816,NA,NA,0.97,0.0759,0.612,0,0.258,0.0759,0.607,0,0.249,0.688,0.945,0.683,0.93150225905385,0.0546914769672388,0.312383350254807,0.0684977409461496,0.0107609035637895,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","all","total",0.15,558,40000,2210,102000,0.308,0.0281,NA,0.336,0.415,0.336,0.664,0.0461,NA,0.31,0.369,0.382,1,0.23,0.0169,NA,NA,0.858,0.0487,0.48,0,0.328,0.0484,0.467,0,0.282,0.529,0.856,0.515,0.79690940671315,0.143766225829116,0.471349826513707,0.20309059328685,0.0417104988693546,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","female","1",0.0217,172,360,921,3740,0.363,0.0493,NA,0.412,0.485,0.412,0.588,0.0524,NA,0.328,0.425,0.465,1,0.251,0.028,NA,NA,0.776,0.0483,0.44,0,0.323,0.0481,0.416,0,0.257,0.489,0.812,0.464,0.720743232216775,0.188469866284255,0.511376449863241,0.279256767783225,0.0732489910214797,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","female","2",0.0108,496,666,2210,5800,0.372,0.0311,NA,0.404,0.488,0.404,0.596,0.0473,NA,0.351,0.436,0.451,1,0.273,0.0173,NA,NA,0.898,0.0553,0.504,0,0.33,0.0546,0.488,0,0.291,0.559,0.889,0.543,0.833403519399005,0.110954343265244,0.440701716749912,0.166596480600995,0.0245728133418048,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","female","3",0.00704,846,1020,3120,7800,0.392,0.0175,NA,0.409,0.495,0.409,0.591,0.0381,NA,0.377,0.445,0.447,1,0.291,0.0106,NA,NA,0.939,0.0846,0.539,0,0.296,0.0845,0.53,0,0.275,0.624,0.92,0.614,0.888945068694747,0.0802410372491124,0.376475411547883,0.111054931305253,0.0168820252798192,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","female","4",0.0044,1310,1800,4560,12200,0.379,0.00931,NA,0.388,0.471,0.388,0.612,0.0169,NA,0.396,0.446,0.405,1,0.314,0.0072,NA,NA,0.971,0.0815,0.598,0,0.269,0.0815,0.595,0,0.254,0.679,0.948,0.677,0.931044536373089,0.051505654019243,0.320974376838295,0.0689554636269113,0.00714320352179608,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","female","5",0.00214,2850,32800,7350,98500,0.324,0.0164,NA,0.34,0.428,0.34,0.66,0.0212,NA,0.359,0.402,0.362,1,0.269,0.0138,NA,NA,0.963,0.0892,0.591,0,0.258,0.0892,0.581,0,0.247,0.68,0.938,0.671,0.9177627184176,0.0620363707700243,0.32006997140713,0.0822372815824002,0.012790371319792,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","female","total",0.0513,500,32800,2000,98500,0.37,0.0341,NA,0.404,0.483,0.404,0.596,0.0438,NA,0.35,0.432,0.447,1,0.27,0.0198,NA,NA,0.86,0.0613,0.495,0,0.312,0.061,0.478,0,0.267,0.556,0.868,0.539,0.805815582061164,0.132395595267717,0.443967203002655,0.194184417938836,0.0428695248279761,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","male","1",0.0378,177,360,938,3720,0.266,0.0406,NA,0.307,0.379,0.307,0.693,0.0701,NA,0.266,0.325,0.377,1,0.185,0.0251,NA,NA,0.742,0.0269,0.389,0,0.357,0.0261,0.369,0,0.276,0.416,0.773,0.395,0.670796308390166,0.227295121715976,0.584485067256401,0.329203691609834,0.0734998327390918,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","male","2",0.0216,498,666,2280,6520,0.295,0.0153,NA,0.31,0.389,0.31,0.69,0.0435,NA,0.293,0.343,0.354,1,0.219,0.00955,NA,NA,0.9,0.0467,0.485,0,0.337,0.0467,0.476,0,0.302,0.532,0.869,0.522,0.82383059548108,0.130871637213719,0.468269522986106,0.17616940451892,0.025109395635443,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","male","3",0.0158,848,1020,3190,8480,0.287,0.0181,NA,0.305,0.39,0.305,0.695,0.0362,NA,0.307,0.35,0.341,1,0.224,0.0106,NA,NA,0.934,0.0547,0.519,0,0.33,0.0547,0.513,0,0.31,0.574,0.904,0.567,0.877684805124987,0.0961355272565486,0.426349179867458,0.122315194875013,0.0235502156295567,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","male","4",0.0101,1320,1800,4560,12400,0.262,0.0126,NA,0.274,0.357,0.274,0.726,0.0195,NA,0.304,0.331,0.294,1,0.224,0.00822,NA,NA,0.968,0.0487,0.568,0,0.315,0.0487,0.567,0,0.302,0.617,0.932,0.616,0.917685148927256,0.0682658714175749,0.383211986747952,0.082314851072744,0.0103574821914652,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","male","5",0.00579,3100,40000,9140,102000,0.261,0.00899,NA,0.27,0.366,0.27,0.73,0.00594,NA,0.334,0.355,0.276,1,0.241,0.00593,NA,NA,0.973,0.0707,0.62,0,0.258,0.0707,0.617,0,0.25,0.691,0.948,0.687,0.936953786285927,0.0517771955045127,0.309333479400756,0.063046213714073,0.00995565839356321,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","rural","male","total",0.0997,588,40000,2320,102000,0.276,0.025,NA,0.301,0.38,0.301,0.699,0.0472,NA,0.289,0.337,0.348,1,0.209,0.0155,NA,NA,0.857,0.0422,0.472,0,0.336,0.0419,0.461,0,0.29,0.514,0.85,0.503,0.792291024383262,0.149662574959068,0.48554934759069,0.207708975616738,0.0411094748834106,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","all","1",0.141,209,360,1100,5000,0.864,0.0202,NA,0.884,0.907,0.884,0.116,0.00141,NA,0.728,0.896,0.885,1,0.7,0.0134,NA,NA,0.974,0.526,0.301,0,0.111,0.525,0.296,0,0.104,0.828,0.939,0.821,0.92456038676731,0.0609631438811126,0.172179348634247,0.0754396132326903,0.00487376563136444,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","all","2",0.168,510,666,2370,8620,0.899,0.0116,NA,0.91,0.935,0.91,0.0895,0.000409,NA,0.792,0.93,0.911,1,0.768,0.00921,NA,NA,0.993,0.618,0.266,0,0.0798,0.616,0.264,0,0.0776,0.884,0.963,0.88,0.957931021046044,0.0366565771166752,0.116470566001846,0.0420689789539558,0.000949279019225563,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","all","3",0.177,846,1020,3440,12800,0.924,0.0083,NA,0.933,0.952,0.933,0.0673,0.000385,NA,0.839,0.949,0.933,1,0.821,0.00627,NA,NA,0.996,0.695,0.222,0,0.0583,0.695,0.221,0,0.0573,0.918,0.976,0.916,0.973263578510493,0.0237851512082767,0.0820853867415397,0.0267364214895066,0.00031288452900353,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","all","4",0.186,1350,1800,5050,19900,0.942,0.00604,NA,0.948,0.964,0.948,0.0517,0.000222,NA,0.88,0.963,0.949,1,0.863,0.00541,NA,NA,0.999,0.753,0.187,0,0.0409,0.753,0.186,0,0.0407,0.94,0.981,0.939,0.979900271642687,0.0191199320876698,0.0599767373302635,0.020099728357313,0.000135980775863142,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","all","5",0.192,3960,117000,12600,325000,0.956,0.00425,NA,0.961,0.977,0.961,0.0395,0.000139,NA,0.925,0.976,0.961,1,0.908,0.00329,NA,NA,0.999,0.821,0.147,0,0.0243,0.821,0.147,0,0.0242,0.968,0.993,0.968,0.99236935659478,0.00721757351364483,0.0315198205560676,0.00763064340521988,0.000135209101687535,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","all","total",0.85,1290,117000,4690,325000,0.92,0.00958,NA,0.93,0.949,0.93,0.0704,0.000474,NA,0.839,0.946,0.93,1,0.818,0.00721,NA,NA,0.993,0.692,0.22,0,0.0602,0.691,0.218,0,0.0582,0.912,0.972,0.909,0.967676635997579,0.0279257224863277,0.0881457209005319,0.0323233640024214,0.0011301257605296,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","female","1",0.087,205,360,1090,4160,0.869,0.0198,NA,0.889,0.912,0.889,0.111,0.00112,NA,0.735,0.902,0.89,1,0.708,0.0132,NA,NA,0.975,0.538,0.302,0,0.0977,0.537,0.297,0,0.0909,0.84,0.937,0.833,0.92417634100291,0.0626357061724666,0.160336631265189,0.0758236589970904,0.004817277753776,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","female","2",0.0931,508,666,2410,7290,0.908,0.0107,NA,0.919,0.941,0.919,0.081,0.000353,NA,0.797,0.936,0.919,1,0.774,0.0082,NA,NA,0.993,0.632,0.257,0,0.0737,0.63,0.255,0,0.0715,0.888,0.962,0.885,0.956610734809947,0.037972787945984,0.111691960085766,0.0433892651900526,0.00113518173740528,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","female","3",0.0877,844,1020,3470,12800,0.926,0.00849,NA,0.935,0.954,0.935,0.0653,0.000415,NA,0.84,0.951,0.935,1,0.823,0.00571,NA,NA,0.996,0.709,0.213,0,0.0525,0.709,0.211,0,0.0515,0.922,0.975,0.92,0.971544423453701,0.0252110982762907,0.0777553577000032,0.0284555765462988,0.00030898062058705,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","female","4",0.0836,1340,1800,5010,17200,0.943,0.00753,NA,0.95,0.966,0.95,0.0499,0.0002,NA,0.882,0.964,0.95,1,0.865,0.00692,NA,NA,0.999,0.759,0.182,0,0.0378,0.758,0.182,0,0.0377,0.941,0.979,0.94,0.977908471689543,0.0211126506654583,0.0589603898946232,0.0220915283104572,0.000180910912343334,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","female","5",0.0778,3730,105000,11400,316000,0.961,0.00332,NA,0.965,0.978,0.965,0.0352,0.000121,NA,0.925,0.977,0.965,1,0.911,0.00293,NA,NA,0.999,0.826,0.145,0,0.0218,0.826,0.145,0,0.0217,0.971,0.993,0.971,0.992584868918149,0.00705023309384225,0.0288977974187889,0.00741513108185149,0.0000845824965541206,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","female","total",0.432,1090,105000,4030,316000,0.92,0.0102,NA,0.93,0.949,0.93,0.0697,0.000452,NA,0.833,0.946,0.931,1,0.813,0.00751,NA,NA,0.992,0.688,0.222,0,0.0579,0.688,0.22,0,0.0558,0.911,0.968,0.908,0.963680938156952,0.0315265556850042,0.0894304967321888,0.0363190618430479,0.00134975336506424,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","male","1",0.0573,215,360,1130,5000,0.856,0.0209,NA,0.876,0.899,0.876,0.124,0.00188,NA,0.715,0.887,0.878,1,0.688,0.0138,NA,NA,0.973,0.507,0.301,0,0.133,0.505,0.296,0,0.124,0.809,0.942,0.801,0.925179815805411,0.0582654610856369,0.191280517579247,0.0748201841945894,0.00496487516809799,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","male","2",0.0772,511,666,2320,8620,0.887,0.0127,NA,0.9,0.928,0.9,0.1,0.000479,NA,0.787,0.922,0.9,1,0.76,0.0105,NA,NA,0.992,0.6,0.278,0,0.0875,0.599,0.276,0,0.0853,0.878,0.965,0.874,0.959587344587176,0.0350053662488549,0.122465415645959,0.0404126554128242,0.000716060615471157,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","male","3",0.0907,848,1020,3420,10800,0.923,0.00812,NA,0.931,0.949,0.931,0.0693,0.000355,NA,0.838,0.946,0.931,1,0.818,0.00683,NA,NA,0.997,0.682,0.232,0,0.0641,0.681,0.231,0,0.0631,0.914,0.978,0.912,0.975001647805892,0.0223435157920953,0.0864630550010404,0.0249983521941079,0.000316831388435392,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","male","4",0.103,1360,1800,5090,19900,0.942,0.00478,NA,0.947,0.963,0.947,0.0532,0.00024,NA,0.878,0.962,0.947,1,0.862,0.00413,NA,NA,0.999,0.749,0.19,0,0.0434,0.749,0.19,0,0.0432,0.939,0.983,0.938,0.981585293324896,0.0174341332679568,0.0608365463000389,0.0184147066751037,0.0000979708070235314,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","male","5",0.115,4110,117000,13400,325000,0.953,0.00493,NA,0.957,0.975,0.957,0.0426,0.000152,NA,0.925,0.975,0.958,1,0.906,0.00356,NA,NA,0.999,0.818,0.148,0,0.0261,0.818,0.148,0,0.026,0.967,0.993,0.966,0.992211502527101,0.0073401436086639,0.0334403465440961,0.00778849747289944,0.000172291044048,"NA_2019"
NA,NA,NA,NA,208494900,NA,2019,"BRA","urban","male","total",0.427,1490,117000,5380,325000,0.92,0.00898,NA,0.929,0.949,0.929,0.0712,0.000496,NA,0.845,0.946,0.929,1,0.824,0.0069,NA,NA,0.994,0.695,0.218,0,0.0626,0.695,0.216,0,0.0608,0.913,0.976,0.911,0.971760553198756,0.0242453879802678,0.0868325790344949,0.0282394468012439,0.000905649088922262,"NA_2019"
NA,NA,NA,NA,16604026,NA,2019,"GTM","country","all","1",0.2,198,314,1610,4660,0.289,0.189,0.0051,0.483,0.478,0.432,0.402,0.196,0.0536,NA,NA,0.628,0.834,NA,NA,0.699,0.101,NA,0.126,0.077,0,0.744,NA,NA,NA,NA,0.203,0.947,NA,NA,0.0534069158154017,0.797386071369274,NA,0.0534069158154017,"NA_2019"
NA,NA,NA,NA,16604026,NA,2019,"GTM","country","all","2",0.2,420,538,3100,8860,0.41,0.254,0.00481,0.669,0.664,0.569,0.346,0.182,0.114,NA,NA,0.751,0.915,NA,NA,0.653,0.201,NA,0.267,0.0926,0,0.609,NA,NA,NA,NA,0.359,0.968,NA,NA,0.0319921517935197,0.640641472381873,NA,0.0302118349199043,"NA_2019"
NA,NA,NA,NA,16604026,NA,2019,"GTM","country","all","3",0.2,690,880,4580,10500,0.516,0.195,0.00698,0.718,0.711,0.517,0.426,0.275,0.211,NA,NA,0.791,0.943,NA,NA,0.563,0.326,NA,0.406,0.0959,0,0.473,NA,NA,NA,NA,0.502,0.974,NA,NA,0.0255661628253095,0.498220722677419,NA,0.0249657119174408,"NA_2019"
NA,NA,NA,NA,16604026,NA,2019,"GTM","country","all","4",0.2,1170,1560,6840,16100,0.717,0.145,0.0137,0.876,0.862,0.466,0.506,0.448,0.421,NA,NA,0.914,0.972,NA,NA,0.385,0.492,NA,0.596,0.132,0,0.258,NA,NA,NA,NA,0.728,0.987,NA,NA,0.0133840608365366,0.271735922206179,NA,0.0132111261665255,"NA_2019"
NA,NA,NA,NA,16604026,NA,2019,"GTM","country","all","5",0.2,2830,44900,13900,106000,0.854,0.0676,0.0125,0.934,0.921,0.353,0.638,0.614,0.598,NA,NA,0.967,0.991,NA,NA,0.305,0.645,NA,0.747,0.123,0,0.127,NA,NA,NA,NA,0.869,0.997,NA,NA,0.00323879120450275,0.130630105831847,NA,0.00246284861513903,"NA_2019"
NA,NA,NA,NA,16604026,NA,2019,"GTM","country","all","total",1,932,44900,5400,106000,0.557,0.17,0.00861,0.736,0.727,0.467,0.464,0.343,0.279,NA,NA,0.81,0.931,NA,NA,0.521,0.353,NA,0.428,0.104,0,0.442,NA,NA,NA,NA,0.532,0.974,NA,NA,0.0255192581825756,0.467744425607755,NA,0.0248533402486861,"NA_2019"
NA,NA,NA,NA,16604026,NA,2019,"GTM","country","female","1",0.0224,195,307,1240,2830,0.403,0.204,0.00269,0.609,0.607,0.502,0.429,0.166,0.112,NA,NA,0.668,0.932,NA,NA,0.612,0.193,NA,0.286,0.202,0,0.503,NA,NA,NA,NA,0.488,0.99,NA,NA,0.00962305442496881,0.512386231157834,NA,0.00962305442496881,"NA_2019"
NA,NA,NA,NA,16604026,NA,2019,"GTM","country","female","2",0.0324,410,538,2820,5700,0.49,0.275,0.00335,0.769,0.766,0.627,0.31,0.18,0.163,NA,NA,0.807,0.937,NA,NA,0.61,0.29,NA,0.404,0.146,0,0.436,NA,NA,NA,NA,0.549,0.985,NA,NA,0.0149945755852094,0.450641002222183,NA,0.0149945755852094,"NA_2019"
